indicators,values
ICMean,-0.024871015610016697
IR,-0.445711404134802
SignRatio,0.46713497240341195
PosSignRatio,0.10210737581535374
NegSignRatio,0.3650275965880582
ConSignRatio,0.3158554942298043
RevSignRatio,0.6841445057701957
