indicators,values
mean,0.0019390893812362428
median,0.0
mode,0.0
std,0.028643118698707136
skew,0.6279446192544144
kurt,37.3859412586821
count,9785887.0
min,-0.42347560975609744
P05,-0.042553191489361764
P25,-0.0119999999999999
P75,0.014908256880733717
P95,0.048906748827132696
max,3.7465181058495816
TR,1.0168100684205774
