indicators,values
ICMean,-0.02507280864935546
IR,-0.20934570390898768
SignRatio,0.6996989463120923
PosSignRatio,0.25539387857501256
NegSignRatio,0.4443050677370798
ConSignRatio,0.3795785248369293
RevSignRatio,0.6204214751630708
