indicators,values
mean,8.424054279081732
median,6.314179652093884
mode,46.02127659574469
std,6.415008652160773
skew,2.3183608823774025
kurt,6.713960253910194
count,9298720.0
min,1.2157956588944552
P05,2.8698213270459543
P25,4.325590432949848
P75,10.064888073249296
P95,21.722351778184294
max,46.02127659574471
TR,0.2076870462201713
