indicators,values
mean,1.0259418987692714
median,1.0031624930067156
mode,0.0
std,0.7912947969642872
skew,8.1683295576354
kurt,3053.6492037220505
count,9823854.0
min,-214.20403104229797
P05,0.0
P25,0.5864219460974809
P75,1.4192684319110915
P95,2.241748451222381
max,251.51947399531434
TR,0.23368039420736642
