indicators,values
ICMean,-0.003908466620605764
IR,-0.028354581093801484
SignRatio,0.7446061214249875
PosSignRatio,0.35248369292523835
NegSignRatio,0.3921224284997491
ConSignRatio,0.3439538384345208
RevSignRatio,0.6560461615654791
