indicators,values
ICMean,-0.028058847819279933
IR,-0.32037202885668586
SignRatio,0.61490215755143
PosSignRatio,0.1904164576016056
NegSignRatio,0.4244856999498244
ConSignRatio,0.36176618163572505
RevSignRatio,0.638233818364275
