indicators,values
mean,2.6965931238719656
median,1.803245
mode,0.52742
std,2.850310915400359
skew,3.093838936897751
kurt,15.045606005501703
count,6627674.0
min,0.005003333333333333
P05,0.37330666666666673
P25,0.9453354166666668
P75,3.391720416666667
P95,7.941809083333331
max,40.994175
TR,0.014936046094525812
