indicators,values
ICMean,-0.029152529894015795
IR,-0.5756569393348712
SignRatio,0.4430506773707978
PosSignRatio,0.06096337180130457
NegSignRatio,0.3820873055694932
ConSignRatio,0.3452082288008028
RevSignRatio,0.6547917711991972
