indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0011391538086263863,0.0010328214969936745,0.0010320434770819246,0.0010489684040893231,0.000920349002090606,0.0009787205955031448,0.0008956958221567032,0.0008915616203177212,0.0008126195177036594,0.0006872324439483983,0.00045192136467798766
winRateDaily,0.5644756648268942,0.5604616156547918,0.5654791771199197,0.5639739086803813,0.5619668840943302,0.5632212744606121,0.5604616156547918,0.5597089814350226,0.5584545910687406,0.5572002007024586,0.5388861013547416
PLRatioDaily,0.8850458760296467,0.8918071177326912,0.8789096127322785,0.8853554005243248,0.8764523791968637,0.8769713169152648,0.8795450587665986,0.8822075512039631,0.8779402264884916,0.8679446889874898,1.0536659788186704
targetRet,0.23586641875498437,0.20889946290977468,0.21344240367929057,0.2168142007492868,0.17660449504953424,0.19293545009045854,0.1718132499977434,0.17183584262277773,0.14913665211439042,0.11423197383785255,0.11376459552893237
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.108585922248156,0.0816189664029463,0.0861619071724622,0.08953370424245843,0.04932399854270586,0.06565495358363016,0.04453275349091501,0.04455534611594936,0.021856155607562044,-0.013048522668975826,-0.013515900977896012
sigma,0.3796190988633233,0.3676687840790455,0.35683684952326183,0.3608108261295682,0.3648148464340395,0.3671556856088441,0.35911777809404005,0.35638168221874683,0.35601986661829393,0.3548239132948415,0.10213750572191879
sharpeRatio,0.6213238993012438,0.5681729642429018,0.5981512390451045,0.6009082462271468,0.4840934977723427,0.5254867557628013,0.47843147980480005,0.48216799907607205,0.4188998033480166,0.3219398962632243,1.1138376125873846
informationRatio,1.0562004370868383,0.8879650228556524,1.1614602862879941,1.1341720177458303,0.5882997612751943,0.7162769347644039,0.5265628990386333,0.5385025850376741,0.2480300983005852,-0.14026811980161077,-0.04203489217572262
maxDrawDown,0.7331376479033522,0.7227764308550435,0.7209357111161165,0.7269254065351509,0.7192319344237446,0.7291177444949808,0.7117159330596194,0.705106879190889,0.7138345950019738,0.7427328848352479,0.23221859723589577
meanRetMonthly,0.024140474150905773,0.021505155891019666,0.021096565210668973,0.021292047020852783,0.018671485081400395,0.01996605413109455,0.018012211551857955,0.017757507492249264,0.016174607973769125,0.013690539123364733,0.009530268100353002
winRateMonthly,0.5736040609137056,0.5736040609137056,0.5939086294416244,0.5583756345177665,0.5736040609137056,0.5736040609137056,0.5736040609137056,0.5685279187817259,0.5583756345177665,0.5279187817258884,0.6142131979695431
PLRatioMonthly,1.2866891555209299,1.249126638921582,1.1944114350406232,1.3938903399558784,1.202483540024652,1.2300010088445263,1.1937143175979275,1.2240651312253716,1.2184549009992576,1.2912328346356845,1.280795331305934
meanTurnoverRate,0.05189929824512868,0.10175525590287442,0.10206866777787457,0.09253679088358945,0.1058647498545214,0.13064248883985652,0.13850078080219075,0.12185160693524337,0.08089383938102195,0.04537717737288435,0.0
