indicators,values
ICMean,0.01088048475095297
IR,0.14075758960647244
SignRatio,0.5306071249372805
PosSignRatio,0.3176116407425991
NegSignRatio,0.2129954841946814
ConSignRatio,0.267686904164576
RevSignRatio,0.732313095835424
