,TMB,1,2,3,4,5,6,7,8,9,10
20050125,0.02211592842770238,0.022365739586970412,0.01499567964615911,0.0232313459333493,0.015020154257955332,0.016512476588920633,0.015099677052657023,0.023125391051894262,0.012978996579643853,0.01004775114302181,0.011681143186332843
20050126,0.01759437764417726,0.031952254256610635,0.026078984491401558,0.03563467387828256,0.026039772926654936,0.028173471968312325,0.02437624441312458,0.037522775488360915,0.025854316318124626,0.026920297774534308,0.02594222843899663
20050127,0.012845281446886792,0.042132516433024625,0.03785435743469823,0.05068206630211136,0.04052785387246016,0.04620130840521919,0.04015921453894422,0.05196638251874053,0.040670414501215224,0.045122398939473785,0.04089443516998137
20050128,0.003502738210485856,0.06304474999521881,0.05948512213189361,0.06769840989303533,0.05786781412715214,0.06930796649690041,0.05649687904285694,0.0736284303391963,0.06428237297320372,0.07320065674844267,0.07091078150580599
20050131,0.0,0.08782270428446104,0.08778994881936253,0.0965718296622512,0.08638273826634557,0.0934127129908583,0.08285146504135554,0.10186268325426118,0.0923978131484886,0.10014111015078164,0.1002238428931892
20050201,0.0,0.0936189623626843,0.08670275523726034,0.10063830230724224,0.09145012637963068,0.09793979584553114,0.08245888713877714,0.10025375754264987,0.09702224361733791,0.11000888402376607,0.1065256817507152
20050202,0.012066561219820082,0.04978873096975622,0.03865707773559801,0.05170456860008288,0.041665902484899875,0.049857046293182106,0.03008094298510655,0.05113651608444436,0.04751266309210789,0.06287793324750801,0.05253842320471924
20050203,0.00848298372179146,0.06720117286644234,0.0583937390369319,0.06907420421318877,0.06302171305149351,0.07038363862980146,0.05311992119440634,0.06805077694867057,0.06780752429924408,0.08729160469227593,0.073337249517612
20050204,0.007876534988019879,0.04061588654838322,0.030266564541442276,0.03776243280732605,0.0338260317123843,0.042757320029504164,0.02228245812298202,0.042762107848081654,0.04288672730332377,0.0640919580636915,0.04749362625253539
20050216,0.01816842659415041,0.043701226218225586,0.031245156162525545,0.0377841879362496,0.03263738498831059,0.0439615356795553,0.020797095387996567,0.041521709237104965,0.04311008650414583,0.06199561475097204,0.04067592763267347
20050217,0.02226620774524224,0.03860741864050399,0.026112556877128767,0.03153096906206576,0.030237327077619947,0.03925099931064657,0.016027512189436544,0.037129026774420426,0.036642245344842506,0.05437368375319762,0.03156216190130323
20050218,0.01766415248507136,0.04507006545704961,0.036731994826441405,0.041316867963039794,0.04153076550137513,0.05139564773509153,0.027051858382851957,0.04709389953309018,0.04814706987516004,0.06215324001947664,0.04263046866244402
20050221,0.01902457744621,0.027987829837172074,0.020712831917365393,0.023640965077143083,0.02309649291766369,0.0301401881809491,0.009570499512125963,0.025940893729079262,0.027390925852105563,0.04194419221023116,0.02417874297447209
20050222,0.021471143355629274,0.0030465887265364033,0.0,0.0,0.0,0.005788955472337043,0.0,0.0012430748324986363,0.0,0.017560142281207503,0.0
20050223,0.022161350598144613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005845748104164605,0.0
20050224,0.01996164135684997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004129893800275397,0.0
20050225,0.018053216598069022,0.002136871286206321,0.0014575909272936949,0.00045435550318606577,0.0,0.0020916487588634736,0.002108456804469805,0.0027787973774118235,0.0027622597610101884,0.004390370176885927,0.004084167269011729
20050228,0.019852891223538727,0.006203083432821499,0.004857463355254055,0.004881276018548375,0.0059914036822499295,0.006443063130684212,0.0022522536613941435,0.002941068295710947,0.004514861762383582,0.0025040177615363035,0.006317167774339438
20050301,0.007186028136135447,0.0,0.0,0.0008920126796393424,0.0,0.004195430362421204,0.0019664406990873573,0.0022335650323924705,0.001469121922602623,0.0009828433157196281,0.01024577401808724
20050302,0.004083481990364568,0.014270936118951916,0.01678850805192944,0.016428925326466337,0.01581355997507161,0.02339531812483786,0.021114302290441977,0.021311374064299726,0.019118021631578053,0.020066141289206696,0.027463477782772916
20050303,0.0,0.0043573645832498675,0.007226938933603044,0.009524647711867007,0.0067693739248306795,0.015526745702632683,0.01108842349030148,0.011235908749287482,0.00832567838857845,0.011258601323258732,0.021670666580917652
20050304,0.0,0.008339302624970402,0.01329455069371055,0.014760343693018485,0.011208480587767689,0.021076035387127212,0.01931690804155739,0.01749099934697307,0.011868020860407613,0.019523937951276382,0.028917285651277935
20050307,0.0,0.003732935283015437,0.009944552658624706,0.012471028918772165,0.00526417288579295,0.015663533627116366,0.01680663914487701,0.014138887405834244,0.005616257327730412,0.015523973739389962,0.02643881694208472
20050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006431939322008695
20050309,0.0023060395751007823,0.0005259341677870122,0.0,0.0,0.0,0.0012644138997783827,0.0,0.0,0.0,0.00029905748414005284,0.004663283444661492
20050310,0.00433696355911517,0.028151773111581013,0.029631616183984355,0.02816045354959773,0.02947279561587346,0.028962287675499687,0.02873115202798915,0.02978041562190825,0.030533432693863438,0.03011191872753549,0.030148638963465313
20050311,0.01192987924776523,0.02674714373715026,0.025094853579452403,0.026041450580076675,0.02709376701773525,0.023620432658974844,0.02178574166109315,0.020951982878321784,0.026717662377564677,0.023587253997091606,0.02135081956693341
20050314,0.014765077126608905,0.03315164347412003,0.03250740705724686,0.034246189299602436,0.030138968037941916,0.028836181334387145,0.02386752892816002,0.0259039494384794,0.031444338090261814,0.025313479391994465,0.024982664715097913
20050315,0.01913895683332245,0.0480784938414599,0.052413569357814715,0.05182813000549724,0.04449759427002853,0.043345870098985495,0.040378826264771406,0.04051864531997984,0.04586161097190322,0.03693636907816189,0.03570711376971769
20050316,0.015784058177008342,0.05115298612977237,0.059502859588516754,0.058323742281992774,0.0521035077450428,0.05300335526356115,0.047940792648938135,0.048954480116542354,0.05249827252247752,0.046443343994878705,0.04211979241407782
20050317,0.012877522248450513,0.06230731379083465,0.07177908848515668,0.06976560145866328,0.06199413687171862,0.06642078550199548,0.06235419760657257,0.060637325767365025,0.06290789143597253,0.06531113587350623,0.056209073866548054
20050318,0.00859304569261321,0.08237793824507811,0.09386033813225991,0.09009999212578601,0.0821665839681246,0.08935572324923191,0.0794663002515823,0.07873334929555598,0.0843158620107396,0.08607732072262353,0.08050662827465105
20050321,0.00873350519224847,0.07951540111906186,0.09242011894524182,0.08821891986892583,0.07861167357460763,0.08708596731805429,0.07514103258025062,0.07304176645557448,0.08148664084808754,0.0842196598981414,0.0775079825627828
20050322,0.022275534133081032,0.11795970735618233,0.12259268211109486,0.1211049941154797,0.10816575819969687,0.119319245045721,0.10776414544561919,0.1056542563079933,0.1094102984115396,0.11306090950795455,0.10343365181848407
20050323,0.027257363088462272,0.11680937138386494,0.12315013972741418,0.12222017385409789,0.1059035861042984,0.12135811299866761,0.10957763727904224,0.10527461852651177,0.11027410081090272,0.11227579191994264,0.09769606975908518
20050324,0.03171653197037472,0.10539083559680518,0.11180691446340252,0.11084062856935617,0.09336578368372783,0.11078757449764609,0.09715859862107123,0.09488664893135712,0.09777236662036448,0.09700771383810303,0.08189415379464693
20050325,0.029662165423422926,0.11039418889555264,0.11546015533906173,0.11642044092824322,0.09958331780894292,0.11197722449949632,0.10041014522403979,0.10016026702868797,0.1041414131486037,0.10066908559983567,0.08897682567800724
20050328,0.03972333616462631,0.12162522831460498,0.12377748641923969,0.12321003499659833,0.10681204776764097,0.11947389498473415,0.10919216966368317,0.10896012980162062,0.1112597427171571,0.10454502818500022,0.09103210061465117
20050329,0.0353584544105392,0.12746795581855452,0.1281635550831688,0.12826915493393531,0.11260760746508558,0.127332909180098,0.11821925729639848,0.11820700502342552,0.12247980043267193,0.11390271726175294,0.10120998663805858
20050330,0.04521097139087282,0.15642147524670424,0.15690751584023277,0.15365642084352382,0.14341911520899042,0.1549638602637341,0.14335580573529194,0.14404160953256828,0.14774029392382937,0.1365287067958989,0.12185490086454809
20050331,0.05457562596186305,0.1495014197301744,0.14787718176450537,0.14348288115584673,0.13665969737687134,0.14185703953370699,0.13423110157958296,0.1343806901026654,0.13646751689441983,0.1230470392124895,0.1060383641411271
20050401,0.051521954945784154,0.12931749341433807,0.1227214855905645,0.12239825312806996,0.11235145100852295,0.11644944074562602,0.10900584777775435,0.11013178273018143,0.11512786199573133,0.10152447538396758,0.0877104270842799
20050404,0.045384977367445845,0.13705128659989885,0.13478188355053544,0.13370325923099524,0.12445319355042295,0.1270673170848885,0.11599396521120942,0.1177316111198905,0.12616743111140738,0.11243150692037063,0.10171661870304616
20050405,0.044550007974935246,0.14261544773686552,0.14249745636229783,0.1425155235361768,0.13170867858095536,0.13540096340320706,0.12520337330572462,0.12187191165508882,0.13264633991632047,0.12118040422091858,0.10829431038269444
20050406,0.04358474889691599,0.1294234101770283,0.12640939413743568,0.124475291638109,0.11351345721523909,0.11772133494748749,0.10615908411435793,0.10492435143990941,0.11674722047128283,0.10652980522505473,0.09547505538788914
20050407,0.04910992916036894,0.11753257576744591,0.1138902996839285,0.11184384653163626,0.1001372074440624,0.1050590790105066,0.09406829845718101,0.09189127544211317,0.10114390554194874,0.09374344347543295,0.0778951232511359
20050408,0.05187989720741404,0.101417718329597,0.0964848075967103,0.09407262390648408,0.08265226854458874,0.08517094942783932,0.07627967728946539,0.07056599141057185,0.08015686135926792,0.07600653749569297,0.05837032490003036
20050411,0.047747499367506774,0.10489633983423474,0.09867915409449624,0.09662648244117855,0.0870680969157186,0.08549907509181609,0.07693560945205435,0.07443760839662972,0.07979346768746887,0.07617254862272305,0.06611970209928497
20050412,0.04422507781463414,0.11487453528540326,0.1097986508578187,0.10781071441656731,0.09637943918509595,0.09766292576690672,0.09134076799806423,0.08404943396314113,0.09303773194535347,0.09014770638664327,0.07998462331842648
20050413,0.045986029683912744,0.09671981004777896,0.08930502570769494,0.08652613492161099,0.07650210705970051,0.07664128497795453,0.07172492029639999,0.06313673590027691,0.07322686337471218,0.0709435672602502,0.05941920709513482
20050414,0.049544700501848005,0.12042855767922933,0.11379809002842822,0.10715852447921159,0.10154455061671597,0.09588434498105902,0.09825885164655013,0.08693380602668632,0.09987362952143364,0.09298647970421225,0.08059843593980975
20050415,0.05082256114884931,0.13909349387552794,0.13459887332796694,0.12802261224309974,0.12192994091253884,0.11960320832778304,0.1223091238472368,0.10808275696668346,0.1251877016549282,0.11423752036002832,0.09887247703433322
20050418,0.050740318544261864,0.15048800125181205,0.14469096989758268,0.1394825899462473,0.1302356573977187,0.1257080950093038,0.1341889396654261,0.12148150689651549,0.1349528700700645,0.1268064814388863,0.11087740797525902
20050419,0.048898909165466464,0.14937186623665355,0.1412207787259433,0.13936955937881823,0.12668675377394623,0.12589260039467542,0.13277981760745283,0.12069373460366095,0.135097314742176,0.12480027655905634,0.11143398361772605
20050420,0.056745017909877626,0.17139833038531105,0.15698017433531442,0.15684859968048637,0.14846007679030238,0.14442298011111454,0.15337991240921023,0.1416771874098256,0.1543829612394375,0.14096072766231094,0.12711259901727134
20050421,0.046855905910137774,0.1846488179576231,0.17292780721543077,0.1724652967061836,0.16336409522357553,0.15634971094592398,0.16652078011740434,0.15691882271799173,0.17525174407303157,0.16267923140303386,0.1502226530129781
20050422,0.0468937192013239,0.19591150228801502,0.18889991257179628,0.185811401962656,0.18714374658309396,0.17675256160120034,0.18109525709118723,0.17441385690897848,0.18784940566239583,0.17064305653746747,0.16192716351943937
20050425,0.051082397920780065,0.21443393532852617,0.20451457231533388,0.20199851236823463,0.20408169632176587,0.19199082515988897,0.19481265854188734,0.18743589286120343,0.20327185270476367,0.18652401511069594,0.17754930286691384
20050426,0.05981003143239372,0.19574045435884335,0.18580616449637688,0.18136225307093334,0.17921355474389955,0.1730886863923764,0.17597673802605573,0.1625972037205573,0.17938794576806083,0.15690451813079886,0.150413649129161
20050427,0.05336601145537978,0.21543912173772983,0.20610342587577457,0.20244257712887004,0.1988953539676196,0.19589594180278003,0.19702286150627524,0.18716705259092947,0.20412105596824792,0.18716536425184904,0.17704552930803108
20050428,0.05719092927276126,0.1947284020507194,0.18686625325932105,0.18024683919029894,0.17315729961664428,0.17384191200609145,0.17402459326577446,0.16181602877246737,0.17671603499041388,0.16449618841793234,0.15199611627794618
20050429,0.055791631332627545,0.20347993561664368,0.19556663145923325,0.1834482908751337,0.18097520058181882,0.18274879160332702,0.18698689722716555,0.16852130174889712,0.18440711234455953,0.16988214226406417,0.16247064595331706
20050509,0.04979621822979341,0.23605762654501894,0.22868413860611392,0.21529901074051228,0.2190341791937619,0.21838498812899299,0.22434249117383276,0.2091958931613792,0.21894137475073105,0.21307813216141258,0.20204365426270854
20050510,0.05704260146996676,0.23348801046768075,0.22901149738875826,0.21241184493869925,0.2166037311869694,0.2172394294616018,0.2213950630268725,0.20460941404958533,0.213086923855212,0.2119044838790054,0.19327430432782156
20050511,0.059041093398507716,0.2340341656894953,0.2329173473801167,0.21637275915192877,0.2203634115276255,0.22343151009375828,0.22832500024733926,0.20817068855016818,0.2174335030968726,0.21368403850266304,0.1921393484361671
20050512,0.056501989816764464,0.23269229918850176,0.2312747699669686,0.22219654246563192,0.22598203684395934,0.22931931640766157,0.2281696486928967,0.20729143694265117,0.21786460058953971,0.2139072106473644,0.19290403640512355
20050513,0.05961931239183449,0.225928343754503,0.22533043251983098,0.21220195920090934,0.21673483934408555,0.2244520982216801,0.22292334137554137,0.19879499997676098,0.21094981964389847,0.2059554166388422,0.18312269080743615
20050516,0.060222937193304404,0.23116884644536906,0.22915212772265803,0.218301458957311,0.22070490884105365,0.22980315291597841,0.2283043071743599,0.20482009083538866,0.2133493524650356,0.20850829118588254,0.18812864113346828
20050517,0.05856575633749761,0.2209005232147293,0.21720664359604613,0.20676048759904853,0.20704197834276483,0.22034412808857373,0.2161570295563725,0.1929456114829866,0.19830247763964248,0.19702482498928364,0.17871711824797554
20050518,0.06519298767311255,0.2154009958525097,0.2103941073434321,0.19914577595770067,0.2046681605986086,0.2154121971360231,0.2095532481894804,0.18392641401759113,0.18699132512305205,0.1872087686126066,0.16713840039702077
20050519,0.057686004372325406,0.2131894643976303,0.21085880689632674,0.19955532398828468,0.20644380679987995,0.21428493451162423,0.20821070641101513,0.1867134066326298,0.188478356423726,0.18875681270720113,0.17147914122060115
20050520,0.05272470303223331,0.21829214362503369,0.22061210332514614,0.21000189602414776,0.22011790757249983,0.2236272955041262,0.2190207998785615,0.19848477478817161,0.20095327649461936,0.19929240447486174,0.18121450146268436
20050523,0.05251877835421814,0.23983872193685518,0.24403189015666948,0.23703899058865519,0.24665445445721634,0.2489543170119103,0.241342909702966,0.22391034124510778,0.22875153632551393,0.22576268451747739,0.20396106087745514
20050524,0.06411898202380695,0.22408035457807174,0.22646962698727224,0.22043001148391594,0.2288707340124071,0.2292560850396964,0.22314363085927647,0.2067364647057781,0.20598848115744195,0.2047137903795756,0.1777128737654592
20050525,0.06471774447309431,0.22116343260956228,0.22394624237994165,0.21843722445483071,0.2275600943190904,0.22495402800204578,0.22092601476568197,0.2024142996234931,0.20032129784145092,0.20017267129166372,0.17409555528930143
20050526,0.06767697431474762,0.23018128376040503,0.23302456793329296,0.22860958002059084,0.23700057667118601,0.23195516951512807,0.23123567335736572,0.21041605730803103,0.20791018163483832,0.2089246359204584,0.1810452285906914
20050527,0.05791550607195295,0.2354952283467533,0.23534061049091048,0.2336142114801436,0.24085679474469013,0.23551804817811317,0.23602320144200029,0.21614604637583323,0.21295783175688598,0.2150411470526561,0.19527284909582676
20050530,0.0554080513406775,0.22270844196142603,0.21735529409983578,0.22030229076034613,0.224021687864718,0.22001734876080892,0.22003298717232345,0.20026868885079863,0.19989762822753543,0.19790414040938642,0.1839551840953142
20050531,0.05430241671801361,0.22605627951274598,0.2224410696419502,0.22482605603363248,0.22857502885454828,0.22441832195241807,0.2281442486690226,0.20513962429294186,0.2064858346939642,0.1998888238105233,0.18842510566178705
20050601,0.05855247656285656,0.24306264582234194,0.24327966794396283,0.24298297466083174,0.24495724954184794,0.2428246572267757,0.24925365078258654,0.22173241352005368,0.2236970470815518,0.21698020344652125,0.20261106709056032
20050602,0.05384382213932892,0.24916990506476666,0.24897895476610532,0.24951590208216445,0.2492339026572704,0.24781793223870552,0.25497152351046193,0.22747481966863803,0.2253663936784679,0.22408705038644672,0.21303284977073822
20050603,0.05576355078423523,0.2526879118234291,0.25209395640530063,0.25542656075487025,0.25284737242794586,0.24884836190253234,0.25616948101245374,0.2277810218262175,0.22892780720582084,0.22789039269658962,0.21512343848405813
20050606,0.06435629262958864,0.2397664063171997,0.23945687405988925,0.24032802970413003,0.239146667151924,0.2332287314423026,0.23766315985941155,0.21091604432943623,0.2087001646989317,0.21051004403741747,0.19440988435692363
20050607,0.06291923410239209,0.23861227711327104,0.23785358851178462,0.23985041337260693,0.23907658385257902,0.23052637224361028,0.2373104949842627,0.2085516489505459,0.20792430465168277,0.2073817993937105,0.19442420705721664
20050608,0.06499813335886628,0.18253685713534995,0.18155061981808185,0.18347533490150303,0.18349926288277396,0.1729763636813233,0.17650808561290499,0.1473619020247643,0.14832918241082904,0.1470385129605689,0.13330722382729498
20050609,0.06237316324310138,0.1724482001503007,0.17300774570384891,0.1772755667277186,0.17371666399540175,0.16539579724801412,0.1674653841609156,0.140723962649128,0.13760692766309723,0.13720902866114626,0.12504419902429087
20050610,0.055129961858203735,0.1869638257347228,0.18646170859542743,0.1927390872600656,0.1881118844385885,0.17785307656625327,0.1820761252409242,0.15636310890804794,0.15736959361504954,0.15500273061254222,0.14715037716808244
20050613,0.04377699698182447,0.17682992895708272,0.17601320154788402,0.18404018268021427,0.18183929177747948,0.17295751660113012,0.17648582561901183,0.1497974630873986,0.14978296473791264,0.15118574934071005,0.14676754045986085
20050614,0.03561233344947379,0.19359290056499157,0.19645225221014773,0.20357486803317637,0.2042473612753054,0.19540708838013598,0.20120349139752836,0.1732925117953028,0.17548348593826302,0.17709378929576858,0.17142798401377202
20050615,0.036479913492282856,0.2115733670875386,0.21428827576586063,0.22537666194974282,0.22396829627400916,0.21537644078870766,0.2157650785558105,0.18969309643178123,0.19614170580046697,0.1974472496700843,0.18915726398098243
20050616,0.03363610116252158,0.19857111722611076,0.2019441713789003,0.21421057385912767,0.20995021747712295,0.2027689036981295,0.20304677864238396,0.1749714621670383,0.1836066974728674,0.18443658459394308,0.17817852931201816
20050617,0.031044646637140683,0.2053752363147574,0.20660609321579526,0.22393060701471146,0.21904206730988784,0.2110371987672428,0.21287731242094543,0.18228258027523925,0.19449292207230418,0.19138654231679908,0.18735962277206475
20050620,0.03439914833865232,0.1802450507071478,0.1821452356970732,0.1988292555605331,0.19585133046905845,0.1846886338264938,0.1875902097498432,0.15595286148995857,0.1685417822342613,0.16603010566422016,0.1588463466029294
20050621,0.03557241130136235,0.18950580262264727,0.191744116784351,0.20959971981431857,0.20437231519267118,0.1947840748286359,0.1973955338042187,0.16777675444541917,0.18029487120266874,0.17404138905718947,0.16732678701219927
20050622,0.030951499486791767,0.18233822218073348,0.18485674685859343,0.20586075211905508,0.19939299215887096,0.18980547327175423,0.19310064112360015,0.16112247651581135,0.178289619629173,0.1685392346103335,0.1639526973856298
20050623,0.0297076242197728,0.19465099747387182,0.19348104116140163,0.21609136127425643,0.21093174928846548,0.2007416340908561,0.20548802677176137,0.1720918754558617,0.18495121087962552,0.1812654114152673,0.17761548574687336
20050624,0.032037027279923636,0.18185421017189052,0.17849707591516828,0.20153814814211102,0.19855495605018103,0.18504773406351438,0.18994078952170435,0.15849198416775145,0.17046189319307903,0.16489497378513762,0.1625736912907637
20050627,0.0363343031968264,0.17142429072005028,0.16720412099485416,0.191583782992233,0.18636867181071348,0.1758564474511013,0.1794573375050711,0.14797402251797254,0.16005490276141854,0.14912572611554653,0.1481802213263067
20050628,0.033186677447681556,0.1839297045241054,0.18126015572256937,0.20334062778723894,0.19847011652194868,0.18802197115405495,0.18918555731663056,0.1613919257982791,0.17326793300087928,0.16241029625064973,0.16381875293874149
20050629,0.025827648349169174,0.18733808613058722,0.18720161794969215,0.2075628262376683,0.20509278948684995,0.19172282495196125,0.1938968950502259,0.17142110584737347,0.17853308787304678,0.1668172307406659,0.17367583507133955
20050630,0.02617670576571529,0.2111429714121167,0.2134578017967944,0.23235775237572542,0.2342370162660231,0.21769728585069692,0.2227218917332061,0.1978376464955669,0.20618593243204997,0.19169528331048757,0.19758483993797282
20050701,0.033377710084687484,0.24888153574479266,0.24955384765708466,0.26972876156984993,0.27071757807555286,0.2566059932568092,0.25642423088112576,0.2375328085198528,0.2435017771440261,0.23503782659119554,0.23003850425614558
20050704,0.029487452426314342,0.25820073982135894,0.2564826387484359,0.27863599216073887,0.28070884003085794,0.2644588953982352,0.26242347152815604,0.2417529298832607,0.25345614995618637,0.24651836431922947,0.24269027450735503
20050705,0.030717326656372057,0.2572934996530042,0.25542777586600873,0.2801472624461683,0.2809520860938073,0.2630677450437413,0.26273794938367634,0.243374090831739,0.25182684901582697,0.24812299157552953,0.24080436996219634
20050706,0.0291824131252173,0.26221649932069946,0.26051301157792395,0.28679846810159015,0.28400351947756874,0.27032937701900595,0.2657892940443921,0.24750757538706436,0.2565703702642991,0.2530902304292695,0.2470388960550698
20050707,0.030237669852025917,0.2607234618923402,0.25941611099642303,0.28348066781479386,0.2826161391456816,0.26906427635441754,0.2650806680381004,0.24367280611880615,0.2567156691797604,0.25100574920577134,0.24469669235586222
20050708,0.037239543790075436,0.28030354714934314,0.271359664089575,0.2983700281905247,0.3003761763610624,0.2831913430430303,0.28635855656520803,0.26251085134932006,0.2694414203110306,0.26465955608440295,0.2592478163113444
20050711,0.03678188181532005,0.2988550509904375,0.2904494716582351,0.3165471380000596,0.31678977077121506,0.3016771662481028,0.3057976305712824,0.2825932125292412,0.2881041326751763,0.2843549699300689,0.2786941976225945
20050712,0.031045442970390247,0.27340252592149306,0.26151710914190096,0.28852770875305533,0.2921401424614626,0.275422539176719,0.2781068791577572,0.25785064395185975,0.26125347119304576,0.25819803100576466,0.2568055375943177
20050713,0.026577654761432812,0.2776884036498791,0.2682995979997326,0.2919648627176906,0.29640083245491444,0.2825414695617251,0.2873715089989024,0.26209189514911635,0.26469184355095443,0.26169522511243115,0.26461613631408254
20050714,0.031170160044756035,0.2763288904989786,0.2647581039403063,0.2878829073630673,0.2946889464534306,0.2811198619830728,0.2827769631074778,0.25872651305674477,0.2612946145319851,0.2593490841924986,0.25976255442579177
20050715,0.026751057971818426,0.2983168337067824,0.2868180808998152,0.3093744465217567,0.3151006752621659,0.30510921501270194,0.3055331699783087,0.27963782502813506,0.2849160417287846,0.28463477180504027,0.2856302760140932
20050718,0.0151757511014885,0.31004091306464876,0.30821115948833755,0.32758936341837785,0.33179909745097047,0.3193007908739407,0.32335840473515787,0.30272559286540524,0.30530467767269076,0.30083580168888424,0.30606266354935263
20050719,0.0223715915048337,0.30448989210991584,0.3000353476744365,0.3206158043137688,0.324668487238566,0.309386150985963,0.31670242306239116,0.29428750082474464,0.2955783066472649,0.29013428421773435,0.29540922624986565
20050720,0.021956538253672386,0.299464541439038,0.29511955598698125,0.31521761635066226,0.31988752304185986,0.304264094452815,0.31330374170420006,0.2877556057713241,0.2895635375636568,0.2860966912464099,0.2906173987932569
20050721,0.02747864447847348,0.3021178857841199,0.2950875143632953,0.3105082042266776,0.3212936091478654,0.3009208947883315,0.3107631883157548,0.2849000963265478,0.2862880384004164,0.28184451494269425,0.2892990255306883
20050722,0.03315159555846181,0.2908802082282841,0.2878355348903333,0.29646744919048995,0.3099743091778703,0.28484838793267875,0.29844723423158537,0.27274934620994606,0.2722274801432868,0.26456449355160594,0.27370924191495927
20050725,0.03446663274813022,0.2914192609579723,0.2885285751099772,0.29643369633566274,0.30764771553430914,0.2860931341199934,0.2993209705300197,0.27102785226481096,0.27386704627566405,0.2652638503082564,0.273273499427643
20050726,0.037987982523556174,0.2733589275019058,0.27081878258045644,0.27792396134156305,0.28799829068255167,0.26363637967341247,0.2797594895683235,0.25094171799011245,0.25378469249585844,0.2440515214206005,0.25210025722672624
20050727,0.04139911016568487,0.256882329602128,0.255128194994672,0.26503510162472255,0.2727533137670799,0.24588419469155942,0.26437376973863147,0.23266890210774738,0.2367042622219654,0.22616128657141077,0.23248969596116875
20050728,0.03996932324078628,0.26045613019254776,0.26053015161458837,0.2683104962907834,0.276163893123764,0.24960200410154543,0.2662361592489707,0.23511668343558723,0.23866428163913544,0.22885076900697832,0.23732557417419686
20050729,0.03289771376359829,0.25983453074288465,0.25816012325263893,0.269394572820437,0.27815177099814625,0.24794978401054657,0.2678754765439392,0.23474619329141067,0.2389108140593207,0.23035162345866733,0.2423024115903566
20050801,0.027076142037641193,0.2509354689496681,0.25033456751804783,0.26257511468290473,0.2704697073978498,0.23991585156157813,0.2605290666847425,0.22815671312122687,0.23162695722008764,0.22284346162862545,0.23775359848825095
20050802,0.03128504954395761,0.23629459011032583,0.23556921564212807,0.24682361542423248,0.25543944229904436,0.22639027613435825,0.24105407853761895,0.20857149567463062,0.2156210604891935,0.20211385225295642,0.21955756432326667
20050803,0.03280122555803289,0.23428463399353217,0.2324803243946698,0.24384609653172762,0.25397855243430345,0.2236557841558885,0.23702176267281705,0.20497727874862093,0.21267499950109314,0.19837179336094413,0.21628205602880535
