,return,value
20050104,,1.0
20050105,,1.0
20050106,0.0010158211871443591,1.0010158211871443
20050107,0.0008681613070251021,1.001884864390819
20050110,-0.0035815802560970056,0.9982965333416344
20050111,-0.0018669334174705135,0.996432780182994
20050112,-0.0014118355839083966,0.9950259809269588
20050113,0.0042368975251050245,0.9992418040429635
20050114,0.009160208399243946,1.0083950672092334
20050117,-0.008823084478314463,0.9994979123437308
20050118,-0.0032497619843388816,0.99624978202477
20050119,-0.007990880794416417,0.9882888687751467
20050120,-0.008836680243745869,0.9795556760533274
20050121,0.010247996391994828,0.9895941590872799
20050124,-0.0023595983878309723,0.9872591143048907
20050125,0.004367175633618734,0.991570648252951
20050126,0.005246097962106478,0.9967725250100354
20050127,0.0072008231003089194,1.0039501076338808
20050128,0.00832503875917498,1.0123080311922106
20050131,-0.006537137662111236,1.0056904342358464
20050201,0.006472950360630775,1.012200218494816
20050202,-0.011328854293422876,1.0007331497037175
20050203,0.006779697128414638,1.0075178173650732
20050204,0.0027659123290890743,1.0103045233179002
20050216,-0.0083083126803242,1.0019105974358293
20050217,-0.005364792589665619,0.9965355548871981
20050218,0.0030535435653920185,0.9995785196185083
20050221,0.0030507611151441086,1.0026279948976937
20050222,-0.003058147616090589,0.9995618104852717
20050223,0.0006441434508053859,1.000205671679171
20050224,0.009663364623606513,1.0098710237832063
20050225,0.002582353060757425,1.012478867312443
20050228,-0.0005050229286596274,1.0119675422696668
20050301,0.009976900341769448,1.0220638415879966
20050302,0.0006956788376255088,1.0227748697732917
20050303,0.009978774193778826,1.032980909249831
20050304,0.003374283679409765,1.0364664798730545
20050307,0.0008427785753659725,1.0373399916163766
20050308,-0.001328522385836934,1.0359618622157905
20050309,-0.0027778475780834183,1.0330841180658474
20050310,-0.005253870777269933,1.0276564276074796
20050311,-0.007677477268567733,1.0197666187446257
20050314,-0.004377594168165395,1.0153024943415194
20050315,-0.005071053341068957,1.0101538412353932
20050316,0.0052419034240248005,1.0154489701145568
20050317,0.0063215630010022995,1.021868194753439
20050318,-0.0035680642003817972,1.0182221034302303
20050321,0.0013445499169463305,1.0195911538748306
20050322,-0.011202350185136937,1.008169336723457
20050323,-0.0051283691217478035,1.0029990722275115
20050324,-0.004287618186499045,0.9986985951643872
20050325,0.0028161819197672086,1.001511112091386
20050328,-0.009216655548941466,0.9922805291428024
20050329,0.005652194765119422,0.9978890919551532
20050330,-0.012448850470626948,0.9854665198631338
20050331,-0.010580543807186748,0.975039748179206
20050401,0.0007185384040512104,0.9757403516837491
20050404,0.0006091289412068525,0.976334703371063
20050405,-0.000593356501001673,0.9757553888276642
20050406,0.0023103404530638635,0.9780097159747677
20050407,-0.007085429332562877,0.9710800972456687
20050408,0.0030067298527267985,0.973999872763446
20050411,0.006117837963418234,0.9799586461614027
20050412,0.006211736057537614,0.9860458906186592
20050413,0.0023862519828542206,0.9883988445803331
20050414,-0.002399556674427702,0.9860271255358237
20050415,-0.0025045209322530487,0.9835575999601499
20050418,0.004138898873577967,0.9876284454027241
20050419,0.0006615504188418444,0.9882818114144404
20050420,-0.0035370936513984506,0.9847861660934938
20050421,0.006638701626274324,0.9913238676158711
20050422,0.0035966129170956172,0.9948892758431636
20050425,-0.005764107054595329,0.9891546275497348
20050426,-0.009654956249071818,0.9796043828971751
20050427,0.000321579789306109,0.9799194038682305
20050428,0.00031169774964713223,0.9802248425412518
20050429,0.0022563188039758045,0.9824365422856017
20050509,0.009050399266027652,0.991327985246822
20050510,-0.006098462621060134,0.9852824085835833
20050511,0.001832102202578146,0.9870875466545108
20050512,0.0051322222687505735,0.9921534993426575
20050513,-5.818861028195586e-05,0.9920957673093443
20050516,0.004769743280067341,0.9968278094286513
20050517,0.004827013823184118,1.0016395110440977
20050518,-0.006634162879642688,0.9949944713811455
20050519,0.009160139070244273,1.004108759113121
20050520,-0.00016452327425068095,1.003943559852368
20050523,0.003265115717021729,1.007221551748645
20050524,-0.011952123451780605,0.9951831154188511
20050525,-0.001135312488109553,0.9940532715999603
20050526,-0.0041752235368875314,0.9899028769834561
20050527,0.012867110372830212,1.0026400665599844
20050530,0.005367330874613947,1.008021567545357
20050531,0.0015593945740638273,1.0095934709083265
20050601,-0.007849835764296969,1.0016683279729897
20050602,0.00799146904484382,1.009673129409186
20050603,-0.0012325932366874888,1.0084286131386113
20050606,-0.006560731457846754,1.0018125838134
20050607,2.0490402791563736e-06,1.0018146365677365
20050608,0.00013938051394213335,1.001954270006656
20050609,0.002605733362651262,1.0045650956758632
20050610,0.007723684104916827,1.012324039137689
20050613,0.013181575027920294,1.0256680644121499
20050614,0.005515406234869805,1.0313250404495156
20050615,-0.0020498298857698355,1.0292109995596594
20050616,0.004253699678499683,1.0335889540575947
20050617,0.0038930368873969137,1.0376127539821467
20050620,-0.006320763497586465,1.0310542491621462
20050621,0.0003250175371761581,1.0313893598749038
20050622,0.007169893330056778,1.0387843115669624
20050623,0.0010851344613567251,1.0399115322213603
20050624,-0.004147391787380602,1.0355986116730231
20050627,-0.005333203330602013,1.0300755537080817
20050628,0.002183533753832923,1.0323247584486015
20050629,0.005783929049359985,1.0382956516073658
20050630,-0.002209268000387246,1.0360017782493285
20050701,-0.005537785539783215,1.0302646225825496
20050704,0.0009380124262229166,1.0312310236008297
20050705,-0.001446949126367326,1.0297388847721476
20050706,-0.0004959944252771959,1.0292281400258094
20050707,0.0023186243591467063,1.0316145334623925
20050708,-0.0077658678760213,1.0236031512965402
20050711,0.005262779815852128,1.0289901493006264
20050712,0.012138855675027874,1.041480912214012
