indicators,values
mean,0.05397935367060422
median,0.046160288088345824
mode,0.0
std,0.2338875362188491
skew,-0.1320805748867805
kurt,8.820825067231018
count,9260488.0
min,-7.884318657225254
P05,-0.30879523532758857
P25,-0.08601177566475854
P75,0.19045670294590822
P95,0.44103868490341613
max,3.5034481217961027
TR,0.032339729821771024
