indicators,values
ICMean,-0.004050134729505648
IR,-0.047057954671305045
SignRatio,0.5469141996989463
PosSignRatio,0.25639739086803814
NegSignRatio,0.2905168088309082
ConSignRatio,0.3256397390868038
RevSignRatio,0.6743602609131962
