indicators,values
ICMean,0.00641975219817011
IR,0.044872187135337346
SignRatio,0.724786753637732
PosSignRatio,0.3770697441043653
NegSignRatio,0.34771700953336676
ConSignRatio,0.3961364776718515
RevSignRatio,0.6038635223281485
