indicators,values
mean,0.9861274836183829
median,1.0050693280941743
mode,0.0
std,0.33547325068839057
skew,-0.2372355411252004
kurt,1.0221790706496918
count,9260488.0
min,-3.3534640552041672
P05,0.3970415045615142
P25,0.7940363271968545
P75,1.1933799894885804
P95,1.5009462230072803
max,2.9699408351117818
TR,0.0015505550156829084
