indicators,values
mean,6.544035550260616e-05
median,0.0
mode,0.0
std,0.5069403857850036
skew,1.0439937533951118
kurt,137.3423933115139
count,9695731.0
min,-34.879809821272644
P05,-0.7614796001859288
P25,-0.261789804815479
P75,0.25365101168219534
P95,0.7864835313444964
max,59.164155666760614
TR,0.12131864994429387
