indicators,values
mean,0.02810457685007691
median,0.004817398501391936
mode,0.0
std,0.20081196353098857
skew,444.6387001814851
kurt,519002.30940529535
count,9836585.0
min,-0.5980000000000004
P05,0.0
P25,0.0015073758811389455
P75,0.016545660703993006
P95,0.10549266522673773
max,286.8775780081815
TR,0.027952822728789184
