indicators,values
ICMean,0.018399786815032924
IR,0.1464878194561974
SignRatio,0.7047165077772203
PosSignRatio,0.41746111389864526
NegSignRatio,0.287255393878575
ConSignRatio,0.4124435524335173
RevSignRatio,0.5875564475664827
