indicators,values
mean,2.9478706394007026
median,1.6242
mode,0.6376
std,4.251734788007473
skew,5.3820031722427135
kurt,50.90511346376295
count,9313737.0
min,0.0
P05,0.2653
P25,0.7693
P75,3.4559
P95,9.7504
max,106.4833
TR,0.03636103866829299
