indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0018383459355282106,0.0014022374689438867,0.0012957297317569539,0.0011998552692471828,0.0010482096656269162,0.0009698053627051825,0.0008684174582653728,0.000661348532263997,0.00043221422476775616,-0.0001689910386917573,0.002007336974219968
winRateDaily,0.5674862017059709,0.5627195183140994,0.5639739086803813,0.5627195183140994,0.5627195183140994,0.559959859508279,0.5534370296036126,0.5501756146512795,0.5431510286001003,0.5213246362267938,0.5481685900652283
PLRatioDaily,0.9167769871746074,0.8976686565665547,0.8842292402370387,0.8792699715915328,0.8625286801227487,0.8629048896862181,0.8740333339951237,0.8604800050441105,0.8585704360100362,0.8716021452989758,1.206858661187486
targetRet,0.46947448812091563,0.32721858532078385,0.29464332394885373,0.2654755537502811,0.2187656572952661,0.19554492769213505,0.16521785159786728,0.10430694213056424,0.04180396547648524,-0.11082028189033388,0.6138031905173131
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.34219399161408726,0.19993808881395547,0.16736282744202535,0.1381950572434527,0.09148516078843771,0.06826443118530667,0.037937355091038905,-0.022973554376264138,-0.08547653103034314,-0.23810077839716226,0.48652269401048476
sigma,0.3841391882461177,0.36506316886795015,0.36010296322152263,0.35677043396267716,0.3559417162337866,0.3549365536993466,0.3558536639105993,0.361037617615797,0.36383639625665837,0.38503342733856866,0.21414809524379724
sharpeRatio,1.222146822000685,0.8963341504306742,0.8182196594911094,0.744107494563446,0.6146108964411979,0.5509292453934564,0.46428593647802024,0.28890879243936257,0.11489770101778322,-0.2878198982783048,2.866255662085287
informationRatio,2.3986657625580303,1.7622149365454314,1.6365708662155316,1.4486673756985706,1.0170041986875218,0.8118028978132663,0.4495510951229294,-0.2597721837939353,-0.8783892615951515,-1.6537196207617042,1.23409779422758
maxDrawDown,0.7084799481178556,0.6944041053763048,0.6941772534386434,0.6899334702187839,0.6970311881599656,0.7161865904260837,0.7350305803214681,0.7617827486582519,0.7923936349477956,0.958860317888454,0.3086193061091196
meanRetMonthly,0.0385753839669295,0.02902449174787963,0.02672001981527744,0.024463175865813775,0.021277334793314225,0.019593261195339988,0.017549875201488378,0.013141099745452313,0.00832700293904849,-0.0036196864553922595,0.04287679373219957
winRateMonthly,0.6040609137055838,0.583756345177665,0.5786802030456852,0.5939086294416244,0.5634517766497462,0.583756345177665,0.5634517766497462,0.5583756345177665,0.5228426395939086,0.4720812182741117,0.6903553299492385
PLRatioMonthly,1.525894769148321,1.4037897947599234,1.3805566190450729,1.247650223861947,1.3173800332671113,1.1696274448135642,1.2069825746888947,1.0971234185836403,1.113333986781738,0.9899524629410194,1.9869041832820433
meanTurnoverRate,0.17332465754967674,0.37905587662100765,0.46933626162622727,0.510077035223122,0.5229689892105445,0.5127121685118579,0.4803074976548461,0.4205720283243739,0.3183004506822414,0.1421901070727708,0.0
