indicators,values
mean,1.0510245092413442
median,1.0027549998288552
mode,0.0
std,1.5266945602911248
skew,1.0222844553062391
kurt,1448.24167719528
count,9823854.0
min,-433.2208158407082
P05,-0.9087968778005711
P25,0.23614545327203604
P75,1.7379050746321767
P95,3.2974371702243674
max,428.2250491475469
TR,0.5256971518221052
