indicators,values
mean,2831443.414922536
median,223971.5798614481
mode,0.0
std,58316555.963832885
skew,65.05525616777193
kurt,5576.44662644281
count,8766020.0
min,0.0
P05,21260.733448860618
P25,81979.83607249896
P75,657172.5640269464
P95,3906370.9698581723
max,6744446207.854054
TR,0.00046773176948367023
