indicators,values
ICMean,-0.02436327450480017
IR,-0.35213567226815434
SignRatio,0.5218263923733065
PosSignRatio,0.13898645258404416
NegSignRatio,0.3828399397892624
ConSignRatio,0.3334169593577521
RevSignRatio,0.6665830406422478
