indicators,values
ICMean,0.0034442082742074326
IR,0.026582430077165455
SignRatio,0.6909182137481185
PosSignRatio,0.3494731560461616
NegSignRatio,0.3414450577019568
ConSignRatio,0.3728048168590065
RevSignRatio,0.6271951831409934
