indicators,values
mean,0.004104005352880073
median,0.0
mode,0.0
std,0.07613205644322253
skew,3.8138749592407697
kurt,315.45470960826776
count,9785571.0
min,-0.7212310437109724
P05,-0.10606060606060619
P25,-0.03300076745970826
P75,0.03679476696647588
P95,0.12042361653064548
max,10.866299219310909
TR,0.30552211040786115
