indicators,values
mean,2.8308949173877534e-07
median,9.07707887136619e-08
mode,0.0
std,8.799590238690461e-07
skew,31.97184055139504
kurt,3127.3465308751747
count,9229963.0
min,0.0
P05,4.745190414243363e-09
P25,2.9565769945925365e-08
P75,2.558568277537424e-07
P95,1.0210115754017198e-06
max,0.00015184061775524728
TR,0.0008821041477277136
