indicators,values
mean,0.04155072840866689
median,0.03468723449386013
mode,1.0
std,0.034400212068439115
skew,11.42159364590575
kurt,186.51464239088028
count,9298720.0
min,0.02146467768377984
P05,0.02677559332197454
P25,0.030436277627896264
P75,0.04203626943717104
P95,0.07000843098936302
max,2.250253815840061
TR,0.15511603510220184
