indicators,values
ICMean,-0.0031647295840566115
IR,-0.035830661088167876
SignRatio,0.5504264927245359
PosSignRatio,0.2601605619668841
NegSignRatio,0.2902659307576518
ConSignRatio,0.32313095835423983
RevSignRatio,0.6768690416457601
