indicators,values
mean,0.9068532878075407
median,0.8154675074491224
mode,6.855654600401044
std,0.414791607929416
skew,4.34566595297471
kurt,32.98247524418127
count,9298720.0
min,0.1740819600689061
P05,0.5340678603462038
P25,0.6789265984913395
P75,1.0088314690691411
P95,1.5363608584864865
max,10.34466931130826
TR,0.15511603512909644
