indicators,values
ICMean,-0.04144136714165292
IR,-0.3204948131495802
SignRatio,0.7451078775715002
PosSignRatio,0.24159558454591068
NegSignRatio,0.5035122930255895
ConSignRatio,0.421726041144004
RevSignRatio,0.578273958855996
