indicators,values
mean,-0.06997785696693908
median,0.0
mode,0.0
std,1.932119913357891
skew,1.8266348851467171
kurt,935.5344629150418
count,9821045.0
min,-428.2250491475469
P05,-2.8400589557502705
P25,-0.9137703155134893
P75,0.7359316485965104
P95,2.6950107658470244
max,433.2208158407082
TR,0.9922776565396678
