indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.001322943083448038,0.001243827667880816,0.0011880984507786807,0.001120059365728881,0.0010975517548694588,0.0009577524252065109,0.0008504325349309986,0.0007033609681636897,0.00045498317205157915,0.0004978390808936259,0.0008251040025544123
winRateDaily,0.5617160060210737,0.5674862017059709,0.5657300551931761,0.569493226292022,0.5687405920722529,0.5707476166583041,0.5607124937280482,0.5572002007024586,0.5496738585047667,0.5326141495233316,0.5622177621675866
PLRatioDaily,0.9267746180845073,0.8922287564051862,0.8907605732944454,0.8694570092831976,0.8696665969192666,0.8476166066227431,0.8708674811542888,0.8673850833563563,0.867218028472161,0.9358027972591795,0.9442329798665628
targetRet,0.30927943857526086,0.27761345764988876,0.2573329384806813,0.2352253488536844,0.2270940533665664,0.18431266330324259,0.15240935314826265,0.11090218386900341,0.04592011972784671,0.06543504208753981,0.20665017977860578
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.18199894206843248,0.15033296114306038,0.1300524419738529,0.10794485234685602,0.09981355685973803,0.05703216679641421,0.025128856641434272,-0.016378312637824965,-0.08136037677898167,-0.06184545441928857,0.0793696832717774
sigma,0.3476390675858401,0.3606808462967755,0.36628685209985695,0.3681284296224054,0.37066314599549016,0.3722301134724248,0.37354645553893795,0.3735449836399188,0.36895448262018604,0.34837471514682095,0.1911547495634355
sharpeRatio,0.8896567371528018,0.7696928198440092,0.7025448415782265,0.6389763189302126,0.6126696323063352,0.49515785164140586,0.40800642299864015,0.2968911074332839,0.12446012148094268,0.18782948142480002,1.0810622296885595
informationRatio,1.36952314164709,1.4379324790482608,1.3987384931860773,1.264836714779971,1.1989437633867603,0.6865192710956038,0.29454383166968473,-0.1821589309668352,-0.877509806000786,-0.523356265263593,0.2049323344388831
maxDrawDown,0.6298434271605697,0.6952179549716254,0.6729582972562196,0.6941141574048344,0.6820578967418023,0.7260194105718585,0.7249336154463876,0.7547111448386721,0.7865492026959504,0.8964859959743274,0.7784346110488582
meanRetMonthly,0.02763816360398073,0.025331452605342423,0.02388275443471784,0.02261196837126648,0.022248297212561455,0.019328628468038504,0.017023915479553797,0.014139190216441638,0.009005866684134289,0.013142211381796377,0.019168945817353043
winRateMonthly,0.5939086294416244,0.5989847715736041,0.5939086294416244,0.5888324873096447,0.583756345177665,0.5583756345177665,0.5532994923857868,0.5329949238578681,0.5076142131979695,0.467005076142132,0.6598984771573604
PLRatioMonthly,1.3735218950584975,1.2726191354430603,1.2650969007759783,1.2410975489432652,1.2532827927550347,1.293877642201254,1.2527678349110263,1.2653780943146928,1.2318141956255615,1.5292214888556623,0.9511018036303643
meanTurnoverRate,0.22406538819847152,0.45659405146044724,0.5409746104829621,0.5832696724467747,0.6025190563772393,0.6078829927859998,0.5913537623421988,0.5415244702589401,0.42652900527339,0.2639407991155683,0.0
