indicators,values
ICMean,0.02077603511487111
IR,0.16491887722869508
SignRatio,0.715253386853989
PosSignRatio,0.4330155544405419
NegSignRatio,0.2822378324134471
ConSignRatio,0.41971901655795285
RevSignRatio,0.5802809834420471
