indicators,values
ICMean,-0.04424830009587533
IR,-0.521637938225646
SignRatio,0.6342197691921726
PosSignRatio,0.12744606121424987
NegSignRatio,0.5067737079779228
ConSignRatio,0.44054189663823384
RevSignRatio,0.5594581033617662
