,return,value
200501,0.0038550910304893105,1.0038550910304893
200502,0.005134164974712752,1.0090090486785452
200503,-0.0027444712432103113,1.006239852360308
200504,-0.0010192971166954612,1.005214194980093
200505,0.013207285504212463,1.0184903458460821
200506,-0.015373631023308798,1.0028324510682423
200507,-0.03424501951988068,0.9684904342062405
200508,0.005610434264167852,0.9739240861228299
200509,0.0035078688170446792,0.9773404840547089
200510,0.00218038655610564,0.9794714641068795
200511,0.006304274273951416,0.9856463208601179
200512,-0.005820507182188295,0.9799093593704542
200601,-0.017839264211497396,0.9624284974053255
200602,0.0007466679561602962,0.9631471119244336
200603,-0.00679727993107393,0.9566003313898778
200604,0.05159565774777919,1.0059567546896822
200605,0.046729503423679875,1.0529646143020275
200606,0.06056256106738611,1.1167348480574906
200607,-0.004663881878033682,1.1115265286370666
200608,-0.01067789148344489,1.0996577689833098
200609,-0.006400690184474533,1.0926192002950972
200610,0.0209451808412644,1.1155043070359156
200611,0.009724245670178933,1.1263517449636755
200612,0.034172599515069235,1.1648421120574186
200701,0.017269489500287838,1.1849583406810873
200702,0.02933633389175405,1.2197206742111266
200703,0.02964108710228741,1.2558745209558793
200704,0.048530479404278015,1.316822713529486
200705,0.09491437822912885,1.4418081226221315
200706,0.09077843681556841,1.572693210181758
200707,0.03164002233798424,1.622453258482705
200708,0.01772036987905956,1.651203730334504
200709,0.042185877225069834,1.7208612081759727
200710,0.009001115748079824,1.7363508790971451
200711,0.021081675630964858,1.772956065111812
200712,-0.02415135317261663,1.730136777023764
200801,0.014774464667165033,1.7556986217052644
200802,0.0188201257669387,1.7887410905745982
200803,0.007031422182455671,1.8013184843575345
200804,0.03120991050763955,1.85753747305009
200805,-0.045718173869205625,1.7726142518886212
200806,0.03782509620008634,1.8396635564919526
200807,0.015886736443003313,1.8688898065577382
200808,-0.0009222742057699573,1.8671661776957236
200809,0.018410716848092923,1.9015420455016154
200810,0.08831327626660457,2.069473453498564
200811,-0.011867007421484721,2.044914996667331
200812,0.03139926084865663,2.109123816061018
200901,0.017757809633756727,2.1465772352806525
200902,0.02972118635016474,2.2103760573054503
200903,0.016077307144601205,2.2459129520838226
200904,0.023991766682712523,2.2997963716199
200905,0.012106393957012296,2.327638612515638
200906,0.029202796705064538,2.3956121697197905
200907,0.011323644074684447,2.42273922927068
200908,0.007109313652027938,2.4399632423486377
200909,-0.03439311442530024,2.3560453073610144
200910,-0.014251445991946166,2.3224682549085807
200911,0.006382219566929637,2.3372907572486312
200912,-0.025068796696110507,2.278697690435467
201001,0.013390140967894926,2.3092097737336146
201002,0.00614067867296364,2.3233898889425797
201003,0.0027418629166162667,2.3297603055199128
201004,-0.00031091606710986763,2.3290359456084118
201005,0.015560565085878997,2.3652770610274034
201006,-0.006527065809676436,2.3498387419919595
201007,-0.014376735863974699,2.3160557310754064
201008,0.016748626634985664,2.354846483781007
201009,0.00243011890076561,2.3605690407296445
201010,-0.008864955511878825,2.339642701200858
201011,-0.0393594425002598,2.24755566883179
201012,0.009920544451335278,2.2698526447512863
201101,0.006505921932074887,2.284620128855352
201102,0.015871966842832208,2.320881543789011
201103,0.011715183068989443,2.3480710959559383
201104,0.015481564263445824,2.3844229095231197
201105,0.00648318485108379,2.399881564008717
201106,0.0039457093086729955,2.409350799035539
201107,0.01816508996703825,2.453116873062175
201108,0.019093386967746095,2.4999551827966586
201109,-0.00032825067407216135,2.4991345708227555
201110,0.016946324025757242,2.5414857150438896
201111,-0.008975067993918007,2.5186757079457993
201112,0.00811138747909701,2.5391056625471364
201201,0.014526646199268356,2.5759903521695175
201202,0.012186171140909252,2.6073818114583864
201203,0.0006057159430656878,2.6089611441912464
201204,0.003737713545191701,2.618712693598769
201205,0.0233884574670975,2.679960344051552
201206,0.0277460637641449,2.754318694642986
201207,0.005593994758113174,2.769726338982992
201208,0.004906360254853137,2.783315614209398
201209,-0.0004138608941051114,2.7821637087207245
201210,-0.01407302178988079,2.7430102582248823
201211,0.0022307982246669855,2.749129360639174
201212,-0.009144014531088818,2.7239912818176464
201301,0.006265942823241222,2.7410596554405235
201302,-0.0024283562621548738,2.7344033860612944
201303,0.015307454218018268,2.7762601407070218
201304,0.01448681075397551,2.8164792959692497
201305,-0.01785032422347621,2.7662042273674907
201306,0.005278007019823505,2.7808042726978015
201307,-0.006266714796579587,2.7633777654156946
201308,0.010850350655331908,2.7933613831636026
201309,-0.014489069851517544,2.7528881749624134
201310,-0.008789947126627728,2.728690433458975
201311,-0.004560189489647648,2.7162470880238136
201312,0.005530164348254374,2.7312683808310525
201401,0.016830751832213275,2.777237681135991
201402,-0.012708198827714678,2.7419439924922937
201403,0.0068643693828513985,2.7607657088838513
201404,-0.003325451692722914,2.751584915884032
201405,0.0002662595691518277,2.75231755169822
201406,0.002695373826895331,2.7597360763903724
201407,0.010315743868347438,2.7882048068986536
201408,0.010243672880234422,2.8167662648636207
201409,0.013197496931970587,2.853940529002237
201410,0.010725632215019987,2.8845508454798545
201411,0.022124257623231225,2.94836939151256
201412,0.05159284678664022,3.100484161799287
201501,0.01806827340881889,3.1565045573343893
201502,-0.0019982444170834057,3.1501970897251974
201503,0.013054483769102898,3.1913212865024905
201504,0.03349311592951376,3.2982085803196433
201505,-0.00039727980260273466,3.2968982686659114
201506,0.04027082056113773,3.429667067251682
201507,0.03727675518483564,3.5575139268831157
201508,0.018233509405321646,3.6223798905285016
201509,0.01148270061349832,3.6639745943197974
201510,0.01265768450589455,3.7103520287723106
201511,-0.00032624720161433807,3.7091415368059195
201512,-0.014565249233895239,3.6551169658785483
