dates,IC,pvalues,显著性
20050825,0.017804424720006127,0.5933230468607871,不显著
20050826,-0.10267699095051958,0.0021009324374627845,负显著
20050829,-0.04916189606150858,0.140784182602669,不显著
20050830,0.05266502976580166,0.1051204204958932,不显著
20050831,0.0583832193783068,0.05752510837319338,不显著
20050901,0.021659723113933587,0.48491511947755106,不显著
20050902,0.007062825849984102,0.8257596033472239,不显著
20050905,0.01450091840815026,0.6457932386677322,不显著
20050906,-0.009104332180213162,0.7796258122373181,不显著
20050907,-0.02541193097168035,0.4082934541728219,不显著
20050908,0.08379994743184813,0.010738440502408018,正显著
20050909,-0.010722854511225946,0.7399002822005561,不显著
20050912,-0.03960902146195077,0.22677354754018883,不显著
20050913,-0.10241176181333646,0.0009416368432797229,负显著
20050914,0.03623150504591689,0.267373595776702,不显著
20050915,0.00122899849385937,0.9707606746973677,不显著
20050916,0.01599779076652248,0.6359374228263228,不显著
20050919,-0.027528323301386458,0.4009723627268953,不显著
20050920,0.024538049237227896,0.46244949349824027,不显著
20050921,0.028798360906909414,0.3824225553922749,不显著
20050922,0.052173182263138926,0.11537026739822787,不显著
20050923,-0.04449231149171298,0.17543391656523197,不显著
20050926,-0.025944545864171987,0.4478656750733595,不显著
20050927,-0.039207788656648944,0.2325233611870384,不显著
20050928,0.029979525085534912,0.375485442748539,不显著
20050929,-0.012656644359491721,0.6994263029851355,不显著
20050930,-0.07304426894125643,0.030260934558652027,负显著
20051010,0.003562187117481574,0.9148246966127515,不显著
20051011,0.016166087152228014,0.6222713001375099,不显著
20051012,0.006022732714909027,0.8533839871815195,不显著
20051013,-0.04953347031572299,0.1415928613986451,不显著
20051014,-0.03421799298933083,0.3051681609303644,不显著
20051017,0.08675703631246666,0.01163731724028227,正显著
20051018,-0.028165756876339494,0.4023916555772631,不显著
20051019,0.01725252702491001,0.6162981327431057,不显著
20051020,0.00978856272888264,0.7804903720366363,不显著
20051021,0.0033903623882515915,0.9216543576663863,不显著
20051024,0.031950966583529146,0.3617182583749845,不显著
20051025,-0.040401205103903735,0.237136323307105,不显著
20051026,-0.041497437868250706,0.22302278592422542,不显著
20051027,0.02803159057681446,0.43023772908362057,不显著
20051028,-0.024477322684055842,0.47682118651376115,不显著
20051031,-0.025025953354991217,0.4563788400658393,不显著
20051101,0.00992947486227532,0.7668623432792221,不显著
20051102,-0.027064136226381583,0.40595912845858206,不显著
20051103,-0.05256519683710463,0.10858991658420646,不显著
20051104,0.02604572481655672,0.4313329256702061,不显著
20051107,0.048637467933617194,0.1424123888998638,不显著
20051108,0.027359353579063134,0.39419070745999196,不显著
20051109,-0.029556031123183297,0.3734274444237238,不显著
20051110,-0.008144890417507067,0.8063818876411651,不显著
20051111,-0.039944085115700294,0.22995882110770643,不显著
20051114,-0.0018740556573336822,0.9554021837621806,不显著
20051115,0.04535709375486446,0.16879587384224448,不显著
20051116,-0.011202458392130217,0.7324146985946264,不显著
20051117,0.039046321379018485,0.2453565388678362,不显著
20051118,-0.0005207636520779128,0.9869566318501408,不显著
20051121,-0.09069211545637816,0.008266589647578936,负显著
20051122,-0.019080747515192332,0.5621936057267889,不显著
20051123,-0.04846703699440706,0.153663826880062,不显著
20051124,-0.055128702616395735,0.10045336303033224,不显著
20051125,0.046876251745272234,0.1701149437946433,不显著
20051128,-0.07688312196293973,0.024316997510936862,负显著
20051129,0.01252296371199572,0.7035170886705104,不显著
20051130,-0.01334787207293274,0.6963885362311529,不显著
20051201,-0.02031617800418302,0.5509292476510694,不显著
20051202,0.003156330894269767,0.9234617166577095,不显著
20051205,-0.03212749294735137,0.3256549266267583,不显著
20051206,0.03914981531041453,0.2409329141889564,不显著
20051207,-0.013667933447989918,0.6811797787569724,不显著
20051208,0.014577377443022413,0.6626554536898499,不显著
20051209,0.01518334096888795,0.6337671540975836,不显著
20051212,-0.011365080660260036,0.7336307469914276,不显著
20051213,-0.0768641117989606,0.021319749593173922,负显著
20051214,0.008139007879484754,0.8005453208243856,不显著
20051215,0.04159304705305267,0.21850245629848214,不显著
20051216,0.030328363080511025,0.37215336226873075,不显著
20051219,0.04436494786467474,0.191866352765289,不显著
20051220,-0.010357932139754217,0.7589671311914442,不显著
20051221,0.005895481390162286,0.8606596756828998,不显著
20051222,-0.03736241899369306,0.2754339802741167,不显著
20051223,0.029141145263832786,0.392542190989303,不显著
20051226,-0.0057863333460138715,0.8645188708239523,不显著
20051227,-0.0072963734231594815,0.8343466354566578,不显著
20051228,0.0026911731940930145,0.938256016508868,不显著
20051229,-0.011209456514432661,0.7472482759253196,不显著
20051230,0.06915130785876816,0.04447547891635883,正显著
20060104,-0.009742312287082616,0.7690228604153622,不显著
20060105,0.0029746726898974415,0.9287137922785043,不显著
20060106,0.039002037114466336,0.24324084192808987,不显著
20060109,0.00889966087663679,0.7913666525649725,不显著
20060110,-0.039379345379783416,0.25032764289460174,不显著
20060111,-0.007832313405356098,0.8152968263205795,不显著
20060112,-0.05748625465724742,0.08055805334590888,不显著
20060113,0.020345221510339538,0.5562022615261422,不显著
20060116,-0.0323292793191507,0.33184640626158257,不显著
