,0
20050105,0.06122071162841994
20050106,0.014720506880836455
20050107,0.027348465495762638
20050110,0.03208592785425625
20050111,-0.00613277211847381
20050112,0.03414589979915437
20050113,0.061211189923873865
20050114,0.06288643548950731
20050117,-0.0005260279588809427
20050118,-0.05240853236257115
20050119,-0.014243400915491264
20050120,0.06774251031515481
20050121,0.031699376766955674
20050124,0.0097336802882284
20050125,-0.043650671391965754
20050126,0.11749767472009207
20050127,0.06764951526519251
20050128,0.0417389149535465
20050131,-0.004989311692967108
20050201,-0.006371461305839457
20050202,-0.03197093123513009
20050203,0.0429859126247173
20050204,0.05504002975909562
20050216,-0.04516776623537399
20050217,0.04224343858467515
20050218,0.019078255048426862
20050221,-0.011419443270587314
20050222,0.05680305501007911
20050223,0.062374627188346236
20050224,-0.004388760257020049
20050225,-0.03644356857415079
20050228,0.035159736665852315
20050301,-0.04289998747638889
20050302,0.021453391405849207
20050303,0.0014994858247407612
20050304,0.04653705057838072
20050307,0.045555041731692426
20050308,-0.05922075260255867
20050309,0.004529294692663561
20050310,0.009068075621371284
20050311,-0.03925174554740729
20050314,0.05569344974951354
20050315,0.0023308582956327816
20050316,0.025796281112758907
20050317,0.013097362317061127
20050318,0.05845044171261603
20050321,0.003797781483871762
20050322,0.004362967405373825
20050323,0.05100009412575007
20050324,-0.010253515088500507
20050325,0.04488141508521958
20050328,-0.04072607884549767
20050329,0.025108348736546746
20050330,-0.06992321110542601
20050331,-0.007782680182796072
20050401,0.10791249965222298
20050404,0.010935335493515627
20050405,-0.005303097114848339
20050406,0.045589505955831895
20050407,-0.07969220848428397
20050408,0.0011101365999470446
20050411,0.0049359494209888785
20050412,-0.002691985813745276
20050413,-0.040224056414448345
20050414,0.016604146747406876
20050415,0.032050111406853966
20050418,0.061903350771703385
20050419,-0.03657951266863804
20050420,-0.030554825012040446
20050421,0.06985482615329819
20050422,-0.028677772938959407
20050425,-0.009454297901870929
20050426,0.025894860525755563
20050427,0.03979047078960949
20050428,-0.07027817454506666
20050429,-0.001564721131989209
20050509,0.01602541863148902
20050510,0.05328221876939965
20050511,0.02165396355491039
20050512,0.05183819369987417
20050513,-0.021991982493033694
20050516,0.08486131268954115
20050517,-0.032115149768307726
20050518,-0.01603479590298501
20050519,0.005877537430611844
20050520,-0.02770591047798512
20050523,0.06130146483518688
20050524,0.009185771632968647
20050525,0.01933060357427362
20050526,-0.015345211548454267
20050527,-0.016168766345046014
20050530,0.0886047667301687
20050531,-0.01981059130631335
20050601,0.025404874569784575
20050602,0.016743671339140852
20050603,0.061495166635429324
20050606,0.036302916783195416
20050607,-0.016082859062598955
20050608,0.0024107345338233457
20050609,-0.00785600110724243
20050610,0.09382668079031876
20050613,0.037647826995108644
20050614,-0.07784212955048868
20050615,0.030162923814592412
20050616,-0.021798749033487042
20050617,0.06773296893563134
20050620,0.041863233181822286
20050621,-0.011919257435716006
20050622,0.0056706348508421675
20050623,-0.0037919052186185104
20050624,0.054615923601482784
20050627,-0.02865175108990798
20050628,0.027162886115274933
20050629,0.09191490625949483
20050630,0.10272587988512465
20050701,0.06074659730599919
20050704,0.009779909495425556
20050705,0.019597132755738007
20050706,0.12032094915742983
20050707,-0.01044149947679643
