indicators,values
mean,1.0002987622584048
median,1.0001893841293645
mode,1.0
std,0.002873641375286667
skew,-6.233850924144244
kurt,1682.9543152191643
count,9296651.0
min,0.15285000986674332
P05,0.9963040161508718
P25,0.9992393590964745
P75,1.0013729370808424
P95,1.0045875070967987
max,1.3101074782000997
TR,0.22409110741164218
