,1,2,3,4,5,6,7,8,9,10
20050104,1,1,1,1,1,1,1,1,1,1
20050105,1.0211473348522886,1.0156599956008634,1.015534682913474,1.019244812293734,1.014381373008539,1.0157583180109595,1.0194373615277248,1.0185725580911358,1.0119578774505777,1.0188434044299706
20050106,1.0078233789369655,1.004970821049298,1.0053003073193643,1.0097094153778765,1.002792783921538,1.003413961870868,1.0124399521412892,1.0105372493843987,1.0026571755363483,1.0096271716622292
20050107,1.0099239020220439,1.010710073100454,1.0084398109511274,1.0126201724978479,1.0074260062269798,1.0044572077252576,1.0172274782208526,1.0159056254008698,1.0082906802408946,1.0126111382699579
20050110,1.0215393292525448,1.022216853698086,1.017739742692983,1.0242933759322574,1.0164164160239455,1.0172174107235479,1.028597528081117,1.0243900810902562,1.019224090158859,1.0250616257958756
20050111,1.0213921612569146,1.0234401446003454,1.0209138565707983,1.0238224930849074,1.0160656029011075,1.0181760641262052,1.0293973882902308,1.0242544666478925,1.0189273578721356,1.025795523428607
20050112,1.0213955804453334,1.0237712014396803,1.0204265494709392,1.0236975650869433,1.0110419931686105,1.016104816089985,1.0285012726260128,1.024831708278243,1.016300169681428,1.0246663320619076
20050113,1.0287652392075184,1.0300359283719462,1.024524081540887,1.0285430953576173,1.0154286309557075,1.018845945086208,1.0308576783103947,1.0291429719614418,1.020774710441255,1.03064738923937
20050114,1.0037133729804733,1.0079337137682542,1.0012880456586664,1.007491983814563,0.9928524113368421,1.0016316637226477,1.0068325325996224,1.0058105512416955,0.998646817619705,1.0065352664672524
20050117,0.9948978346601144,0.9954982830267735,0.9929355428809445,0.9965971849874257,0.9797745772599583,0.9930842160898129,0.9907632213903571,0.9932809259639703,0.9838729291731995,0.9943270434192275
20050118,1.0066166106432533,1.008504657620882,1.005846055978671,1.006818319659316,0.9941447842149573,1.003865568103906,1.0038599300599012,1.0052601510354189,0.9944507344720636,1.002353430020097
20050119,0.9983493168868078,0.9968401466399812,0.993382118721882,0.9899217949620841,0.98438541033825,0.9964356606118504,0.9932361538243204,0.9961531719154685,0.9870945484285294,0.9901044536722577
20050120,0.9861114936454833,0.988527197476283,0.9806645708430579,0.9771722646388703,0.9696890041261947,0.9847391398030414,0.9802026975990632,0.988605777146878,0.9779454631413728,0.9747640714045797
20050121,1.0292223439687889,1.0325463701845439,1.0268372819497091,1.0162107213128093,1.0144864571919747,1.0307093569932675,1.0239941766378575,1.03683098973842,1.0263892498912683,1.0245116422584841
20050124,1.0183644850342706,1.0233191414056209,1.0199381564435823,1.0127697488835326,1.007428494857293,1.0190906839404443,1.0175427330510871,1.030751644798513,1.0169542169248604,1.0161817862704483
