indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0005254878021191732,0.0009301274978013143,0.0010685406212124762,0.0011152007944181552,0.0012264242991671705,0.0011909367341157058,0.001130517647941231,0.0010017589272504714,0.0008886148683949254,0.00036245543234650373,0.00016303236977266956
winRateDaily,0.5489212242849975,0.5582037129954842,0.5677370797792273,0.5682388359257401,0.572002007024586,0.5717511289513296,0.5687405920722529,0.5657300551931761,0.5644756648268942,0.5444054189663824,0.5148018063221275
PLRatioDaily,0.8754660319716558,0.8914446179381221,0.8761469116133715,0.880341894873989,0.8789330648967509,0.8752094360706691,0.8775124402043024,0.8717052838431716,0.8614114584677851,0.8733023778928469,0.9980250908424866
targetRet,0.05994042001473976,0.1799660874231701,0.22444151606052531,0.24000244002826965,0.2750525045166463,0.2635040552555854,0.24343304717565029,0.2024050809378124,0.1672049410024894,0.018525791283106496,0.0326575053337661
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,-0.06734007649208862,0.05268559091634173,0.09716101955369694,0.11272194352144127,0.14777200800981793,0.13622355874875702,0.11615255066882191,0.07512458443098402,0.039924444495661016,-0.10875470522372188,-0.09462299117306228
sigma,0.37983498747358363,0.3636198697503864,0.3570760676679786,0.3544233846754157,0.3542359395971026,0.35488731395491724,0.3575513252092443,0.36131546360707356,0.3653642705863685,0.3780613196873006,0.13142355310558776
sharpeRatio,0.15780647384124516,0.49492918950416864,0.6285537911468729,0.6771631060632926,0.7764669638814256,0.7425006330010978,0.6808338552043952,0.5601893672558825,0.4576390043124477,0.04900208066360615,0.248490506930128
informationRatio,-0.5844566969751893,0.5606025178621429,1.112409086761292,1.337762213784472,1.8630601260032917,1.720241546106626,1.4770402583887412,0.9599919781816788,0.48039148386877784,-1.065190203469052,-0.26444851863595376
maxDrawDown,0.8278612897454041,0.7666063690886067,0.7148315779506491,0.700106354338245,0.6909081073737393,0.6809852919960309,0.686924937991833,0.6875538237167031,0.706201008482866,0.8161334181475517,0.5887192320056933
meanRetMonthly,0.01089237704565051,0.019048758866397102,0.021831022757600214,0.02281447257048516,0.02508035044785467,0.02417576082046656,0.02298546784932056,0.020329518814136218,0.017992088735614416,0.006838679830448845,0.0033054794201396757
winRateMonthly,0.5482233502538071,0.5634517766497462,0.5583756345177665,0.5634517766497462,0.583756345177665,0.583756345177665,0.5736040609137056,0.5786802030456852,0.5685279187817259,0.5177664974619289,0.5228426395939086
PLRatioMonthly,1.0698618972641447,1.2595241151855976,1.397884483624902,1.4136179543013871,1.3757361142068378,1.3627763241276023,1.3554395818512224,1.2302577049501493,1.2006817298653312,1.1070534644208796,1.1551890465683736
meanTurnoverRate,0.20688806534945903,0.41301278755980375,0.4969473428222672,0.536795970973194,0.5534465457383761,0.55052042300082,0.5292094913087488,0.48394182326452184,0.3979829957026969,0.19991499018542308,0.0
