indicators,values
ICMean,-0.028140535797455422
IR,-0.22986910719598774
SignRatio,0.7139989964877069
PosSignRatio,0.27119919719016555
NegSignRatio,0.4427997992975414
ConSignRatio,0.3740592072252885
RevSignRatio,0.6259407927747115
