indicators,values
ICMean,0.005244445418423387
IR,0.10561048700440402
SignRatio,0.328901154039137
PosSignRatio,0.1916708479678876
NegSignRatio,0.13723030607124936
ConSignRatio,0.16557952834922227
RevSignRatio,0.8344204716507777
