indicators,values
mean,2.444232185534613
median,1.7666575
mode,1.3480166666666666
std,2.190457099467627
skew,2.2405186086820974
kurt,7.232638173791754
count,3645910.0
min,0.010081666666666666
P05,0.40541764583333334
P25,0.9915583333333333
P75,3.157776354166667
P95,6.781793208333332
max,27.076431666666668
TR,0.017117327916207015
