indicators,values
mean,0.17188004824537256
median,0.0
mode,0.0
std,0.4554668199458757
skew,1.306108629819717
kurt,14.693002960929654
count,16865314.0
min,-11.999637229557099
P05,-0.3916843650329645
P25,0.0
P75,0.34313902832732934
P95,1.0628543617819537
max,18.731318337926464
TR,0.031322768166191284
