indicators,values
mean,2.008255571134234
median,1.7830176513119638
mode,6.709789608903152
std,1.0098564252731892
skew,1.354369710288885
kurt,2.36550149326312
count,9298720.0
min,-0.674512269906886
P05,0.8074488502463232
P25,1.3061150237448693
P75,2.462922922016242
P95,4.026571295029995
max,6.709789608903155
TR,0.20272163980929914
