indicators,values
ICMean,-0.028567343877839612
IR,-0.4716961361832959
SignRatio,0.5110386352232815
PosSignRatio,0.10637230306071249
NegSignRatio,0.404666332162569
ConSignRatio,0.3542398394380331
RevSignRatio,0.6457601605619668
