indicators,values
ICMean,0.01317017541093032
IR,0.12568627365821247
SignRatio,0.6663321625689914
PosSignRatio,0.3878575012543904
NegSignRatio,0.2784746613146011
ConSignRatio,0.3958855995985951
RevSignRatio,0.604114400401405
