indicators,values
ICMean,0.028976241307157043
IR,0.2506534899558112
SignRatio,0.7057200200702458
PosSignRatio,0.45910687405920725
NegSignRatio,0.24661314601103865
ConSignRatio,0.4227295534370296
RevSignRatio,0.5772704465629704
