indicators,values
mean,3.824368466957538e-07
median,1.0162318406301856e-07
mode,0.0
std,1.4959055989619754e-06
skew,39.75601731283859
kurt,4398.978816918105
count,9442401.0
min,0.0
P05,4.697859816234846e-09
P25,3.158500371502938e-08
P75,2.9960495553201783e-07
P95,1.3687392559154085e-06
max,0.00032817986174742944
TR,0.0019443345617738972
