indicators,values
ICMean,0.002700919795957645
IR,0.02350428462184812
SignRatio,0.6791269443050677
PosSignRatio,0.348469643753136
NegSignRatio,0.33065730055193177
ConSignRatio,0.3464626191670848
RevSignRatio,0.6535373808329152
