indicators,values
mean,0.6166170568889121
median,0.5763581703909061
mode,0.23663759456244568
std,0.20444715901590055
skew,1.4958823088888733
kurt,4.4748898450174694
count,6627674.0
min,0.1755899574511142
P05,0.36753876439877975
P25,0.4739298053820542
P75,0.7138552525498281
P95,1.001721339583822
max,4.653563281168903
TR,0.016482912836791153
