indicators,values
mean,0.9914998453633137
median,0.9623673835858259
mode,0.0
std,0.8009497038198589
skew,5.0650082085728805
kurt,1105.9861566899808
count,9823854.0
min,-182.924723667702
P05,0.0
P25,0.5165787284397912
P75,1.4075808906873886
P95,2.2431697102931154
max,214.9216690016584
TR,0.25285572994377215
