indicators,values
mean,0.07477697344553169
median,0.07204968944099388
mode,0.0
std,0.034092755632736275
skew,8.577217309680012
kurt,851.2562269849298
count,9519225.0
min,0.0
P05,0.02922077922077926
P25,0.05034324942791768
P75,0.09837662337662323
P95,0.1238761238761239
max,3.7465181058495816
TR,0.0045379600524457775
