indicators,values
ICMean,-0.013971079665194109
IR,-0.17791679087346532
SignRatio,0.5298544907175113
PosSignRatio,0.20797792272955343
NegSignRatio,0.32187656798795783
ConSignRatio,0.3389362769693929
RevSignRatio,0.6610637230306071
