indicators,values
ICMean,-0.029124080926135183
IR,-0.4817677147595159
SignRatio,0.5107877571500251
PosSignRatio,0.10687405920722529
NegSignRatio,0.4039136979427998
ConSignRatio,0.35800301053687905
RevSignRatio,0.6419969894631209
