,1,2,3,4,5,6,7,8,9,10
20050104,1,1,1,1,1,1,1,1,1,1
20050105,1,1,1,1,1,1,1,1,1,1
20050106,0.9908676335727852,0.9907995329333936,0.9959466347789685,0.9902481983326584,0.9923495808141859,0.9892449702999795,0.9887825620352206,0.9828583605869132,0.984455271313136,0.9865124414878189
20050107,0.9973235941605423,0.9943073872848285,1.0055298637964936,0.9922387584857463,0.9981898979023645,0.9901800961371561,0.9908131140310478,0.9866625503795687,0.9888994581666133,0.985120698981688
20050110,1.0109525682366842,1.0036914513125421,1.0189451127904532,1.0028584959244253,1.008445136798237,1.001825172831742,1.0052021818127495,0.9986106268488192,1.0026114857711128,0.9992607852966914
20050111,1.0099854768835432,1.0066951885201096,1.0183536631068488,1.0009915037016928,1.0108435052853624,1.0038094629706027,1.0037138656641555,0.9972131952098803,1.0051995766593191,0.997255109774912
20050112,1.0078836871409975,1.009462369687701,1.0170314908353473,1.0021176507911702,1.0094629106537685,1.0021098966125415,1.001110126577794,0.9932004148012029,1.008166343091023,0.9951907871537192
20050113,1.0116440298495701,1.0108764850016076,1.0212620458632196,1.0029187490602813,1.0158770816261882,1.0050623708593767,1.0096445026889842,1.0037327469378072,1.0130071518208343,1.0034835793049124
20050114,0.9902093594278313,0.9888552761975363,0.9988446781283336,0.9813937896818206,0.9969073664164636,0.9834224292110579,0.9900966278968595,0.9773375027137092,0.9908022051430153,0.9765212121365778
20050117,0.9824121268101577,0.9755743414288888,0.987786716570159,0.9678638410600761,0.9819165304996287,0.9719877606490778,0.9787022574517663,0.9630595566074887,0.9788213836046414,0.9673190654169073
20050118,0.9949805075257557,0.9852387114508807,1.0016786316719442,0.9802411284463636,0.9925552921782305,0.9860599851684733,0.9875339570544204,0.9722400380287847,0.990615859990944,0.9800723532529827
20050119,0.9814291653945134,0.9741106761228575,0.9888039143776353,0.969292563945217,0.983303920750925,0.9766694232506756,0.9776168311059211,0.96393425091914,0.9798199159634567,0.972335087065105
20050120,0.9715969500542477,0.9646619489655734,0.9750736854844486,0.9553683441608664,0.9734773163749616,0.9635464371459163,0.9705244046378262,0.9538790566950446,0.967432721905357,0.9667315667272056
20050121,1.0209485614965514,1.0135575337465874,1.0168532018650678,0.995609429724808,1.017264763509129,1.005746155342749,1.0214186240868437,0.9976726282264564,1.009674160097685,1.0089865167421306
20050124,1.0175571667943701,1.0045375042665436,1.0082707477039974,0.9886105484016683,1.0105581394717345,0.9952866283441408,1.0112797635650215,0.9903491409491418,1.004199450404891,1.0014000332469848
20050125,1.0090116714886614,0.9952119516831063,1.0044960991999994,0.9818905942446798,1.0047908300553912,0.9897285540006607,1.005283552396811,0.9840816590328121,0.997386430506499,0.9977987964653875
20050126,0.996593582915588,0.9851927340917631,0.9930797933716972,0.970850546253915,0.9911527002373443,0.9788529035460801,0.9943532291082074,0.9706037579816406,0.9825408114967411,0.9837858707713025
20050127,0.9803783655696248,0.9706215858178764,0.9791508298877556,0.9574966106027076,0.9771929567832568,0.9659964276183319,0.9798225079845637,0.9528780747742869,0.9684881082082393,0.9679647307202942
20050128,0.9569627547961334,0.9528603028007092,0.9565058737430103,0.9387028734910526,0.9546127593836978,0.9459420579349509,0.95964167263052,0.9320048127123184,0.9432186053178717,0.9423061693762432
20050131,0.9318738244246869,0.927232189397395,0.9357089987849473,0.9106825203594373,0.9241977670961874,0.9165169010892564,0.9249628447763393,0.9050620282079799,0.9176612135993474,0.9149419746084829
20050201,0.9268375697761748,0.9223096130276224,0.9348790877646439,0.9060005430983727,0.9252321425779345,0.9131537950611166,0.9231229409620175,0.9034414937756893,0.9132817296036785,0.9079069524261639
20050202,0.9772812375996279,0.9730436102843474,0.9855243195783903,0.9531908671899302,0.9708964192779309,0.9638715102559734,0.9718072413731714,0.9513730724388106,0.9625030279972189,0.9568773697496348
20050203,0.9548283185171069,0.9519292297828224,0.9652228648997152,0.934882713724509,0.9503848828754294,0.9413057815396343,0.9547675665647146,0.9292949410208753,0.9412270657890873,0.9368455612725433
20050204,0.9873197636377173,0.9765299909780165,0.9952901214479148,0.9618227028670073,0.9775579007638319,0.9704054390619553,0.9796386518208028,0.9556485330991118,0.9672437136861648,0.965841120386548
20050216,0.9884066898468974,0.977629832822522,0.992054500053495,0.9633576547336793,0.9776506709903713,0.9728661686404592,0.9802458537477597,0.9568200003161853,0.9649827178000506,0.9680792928893481
20050217,0.9930353047221379,0.9849145871533476,0.9983304064312863,0.9676072516909583,0.9831911795493576,0.9749642355671168,0.9856374801106406,0.9627883240900282,0.9720726424478716,0.974318779566694
20050218,0.9888431211519446,0.9735847272698865,0.9853830694026583,0.9579072847451641,0.9712545814106208,0.9659021127721963,0.973275032443292,0.9531273326630919,0.963869636726219,0.9642390505495869
20050221,1.0078881746788175,0.9911140947929324,1.0041436739011935,0.9765703880141086,0.9906555375254178,0.9832896609131521,0.9909338999958264,0.9737789990589046,0.9827663340402434,0.9832941770825374
20050222,1.0362421513836388,1.018906413716649,1.0310979249463335,1.0049683882103309,1.016058377683783,1.0064955628904966,1.017328827557706,0.9970554841253012,1.0064743438069454,1.0112860049098826
20050223,1.0443111960923381,1.0302810703610876,1.0374875234816503,1.0093670348759967,1.0236083857761735,1.0132400688335088,1.0240581798574717,1.0070213534450614,1.0137029485365532,1.0196657690585427
20050224,1.053589691281121,1.0381791784338776,1.0460081677596738,1.0183286466431856,1.03248002894307,1.0205622641268035,1.0307624300553058,1.0114770615123574,1.0258594048107064,1.0237768037406831
20050225,1.0537851179116178,1.0353767009463106,1.0459707431053222,1.016882941453491,1.032131961374046,1.020123053023629,1.029678274702098,1.0084045007985514,1.0242010488334596,1.0177235700590268
20050228,1.0492911982721231,1.034737310073857,1.04356752304805,1.0137591252395834,1.027186683161245,1.0185487510617086,1.0257955870021886,1.0061626613670411,1.0229951380900424,1.012901680539861
20050301,1.0510204363438864,1.037437083641048,1.0498660423817585,1.0141556934694929,1.029877334187076,1.0273277479226015,1.0320743020254566,1.0109777941251425,1.0231197384868675,1.0144472835544278
20050302,1.0293572243180482,1.0144932102338386,1.0333734858132286,1.0006230030876775,1.0147537388236438,1.0082378455815348,1.014103999055102,0.9916180496169085,1.0070389638652828,0.9979633511477123
20050303,1.0390441124148393,1.024568676260015,1.0433796615810316,1.0098417320369344,1.0234403523481401,1.016116793194442,1.0218283255989,1.003126313869108,1.012005397467373,1.0067114989205797
20050304,1.0317377549747067,1.0190299220194146,1.0384488611394258,1.0054494656204,1.0192700980096856,1.0098423226913662,1.015704954076873,0.9964628721657144,1.0061068335413716,0.9996254597590453
20050307,1.0349889804429933,1.0232199683113647,1.0424695747149326,1.007419472335083,1.0250508200958692,1.0155845172037774,1.0215597368264429,0.9989643790081936,1.009694613589456,1.0041297948383017
20050308,1.058925542476194,1.0451099538075008,1.0660565588246425,1.0296382750188529,1.045024434256807,1.037079954999042,1.0438075632924768,1.0212588468593435,1.032690035248235,1.0270659016808061
20050309,1.0597823481372899,1.0443415011595618,1.06624131308416,1.0293109321039455,1.0439005608252017,1.040247543524796,1.0441818779849925,1.0232237720055963,1.0347112714645135,1.028368210981319
20050310,1.0290966795981258,1.014184521197191,1.0362622519859745,1.0012052722556544,1.0158877537063662,1.0113842197016358,1.014399175802219,0.9936493989700173,1.0022120238266554,0.998927495428949
20050311,1.03650229493003,1.017079583460659,1.0432369102714094,1.0064162727206822,1.0191273600960078,1.015345224011798,1.0188281033205693,0.9987054322906677,1.0061107096311708,1.0063000878127928
20050314,1.033195516823811,1.0160014341459758,1.0347904556599994,1.0050941743912452,1.0120044812482465,1.0123419224542571,1.0115421846722203,0.9888645637752754,0.9994066083374766,1.0019801174046266
20050315,1.019275610964268,0.995981055661656,1.016814432539057,0.9885135818692122,0.9973450469126504,0.997374393816905,0.9941820325432986,0.9754679349184213,0.985745619820112,0.9875347395677975
20050316,1.0116058455371615,0.9893522645124547,1.0093332570177898,0.9806449299928335,0.991276663500109,0.9911883291636755,0.9883998192988664,0.9698815008843765,0.9766112322124552,0.9768026946564822
