indicators,values
count,7647098.0
mean,0.001450719865349841
std,0.0031645160457763125
min,-0.06948423
25%,-0.000106141
50%,0.0005161924999999999
75%,0.00189850625
max,0.094772028
Skew,3.8511544385884022
Kurt,28.798185897722714
TR,0.9163781505352195
