,0
20051205,0.04253062090973677
20051206,0.06508739976803657
20051207,0.0422446780654462
20051208,0.022728349642304097
20051209,-0.0281628570431109
20051212,0.03585475557748378
20051213,-0.019360118269028823
20051214,0.02106267014684804
20051215,0.014728510164912596
20051216,-0.08108563734515171
20051219,0.01003995662443526
20051220,0.07731760239031156
20051221,0.03884187905135896
20051222,0.04148511815186775
20051223,0.026070647630234964
20051226,0.054226123114464723
20051227,0.005478909137779614
20051228,0.06168216007977894
20051229,0.049887492904312415
20051230,-0.052351285205178344
20060104,-0.019468584981676414
20060105,0.014860202377636439
20060106,0.05313369708665101
20060109,0.01641865680166689
20060110,0.13357284658617052
20060111,0.05783778002635139
20060112,-0.03610435307851468
20060113,0.049874890172496966
20060116,-0.006002565767298183
20060117,-0.01667497234759733
20060118,0.0355026234702295
20060119,0.05550764020901713
20060120,0.04825193737416405
20060123,0.05354145756643721
20060124,-0.016701503617103087
20060125,0.029329203729221803
20060206,-0.013530514568949385
20060207,0.060088826157376075
20060208,0.004958362842373055
20060209,0.07741087584389543
20060210,0.010690962897258008
20060213,0.052312454256411366
20060214,-0.01164912296941379
20060215,0.061977951624415516
20060216,-0.0035194290369861886
20060217,-0.027047225123963722
20060220,0.029250557531321303
20060221,-0.011252181592129748
20060222,0.020611290880096625
20060223,-0.04823121049019173
20060224,-0.013213099234990575
20060227,0.03030941391299187
20060228,-0.010293909894055162
20060301,0.04729681101883122
20060302,0.01496310003168643
20060303,0.06093091300581273
20060306,0.00846807621211917
20060307,0.016531038850070935
20060308,-0.018945769035613694
20060309,0.015624968642377479
20060310,0.030722929918380347
20060313,0.046282500634399794
20060314,-0.028475813276599017
20060315,-0.02385904808837454
20060316,0.02837515837177322
20060317,0.06753890236199746
20060320,0.0033222233361626143
20060321,0.05025411679551699
20060322,0.049715213298757485
20060323,0.010005934588539165
20060324,0.03343637481001006
20060327,0.014540521535766075
20060328,0.03065719429731538
20060329,0.025730425105356135
20060330,-0.0016864040055292785
20060331,0.06914147105910182
20060403,0.06390907390248252
20060404,-0.0012769749698857077
20060405,0.014461560923470068
20060406,-0.0022792635148069897
20060407,0.08839184132078921
20060410,0.06139346280299067
20060411,-0.0032255239440895254
20060412,0.05579897897223617
20060413,-0.022107335403958626
20060414,-0.017563868728555743
20060417,0.012587889521964487
20060418,0.08469812034461965
20060419,0.01584943547599122
20060420,-0.01852767419883097
20060421,0.031004520362964454
20060424,0.03321895197442205
20060425,0.06448451614423076
20060426,0.057604789572739366
20060427,0.030276029494672008
20060428,0.08694152101411093
20060508,0.09223497501512617
20060509,0.08868049359933305
20060510,0.04812598696307115
20060511,0.025966726609694738
20060512,0.08176040095144667
20060515,-0.03587937296766421
20060516,0.07712269626868748
20060517,0.07212184614237784
20060518,0.05720471998308124
20060519,-0.00723533621256537
20060522,0.014246969284637399
20060523,0.04396434412765561
20060524,0.01343453411188597
20060525,-0.022185717665465853
20060526,0.04040094620303907
20060529,0.04362951630741286
20060530,0.06331415891988797
20060531,0.037810497094098804
20060601,0.00041165917791914473
20060602,0.04644665486608675
20060605,-0.008333703179636462
20060606,0.019694621365817493
20060607,0.019346081097612617
20060608,0.021139827145325384
20060609,-0.012227863975019494
20060612,-0.00442912486327992
20060613,0.012439786783194198
20060614,-0.035355492290168385
20060615,-0.014498179222611023
20060616,0.03353511650244597
20060619,0.01293710313714322
20060620,0.054112548755745636
20060621,0.01856895498442578
20060622,0.0242201868032256
20060623,0.028317847972440666
20060626,0.06446374589115907
20060627,0.038861265738757984
20060628,0.019098160364679546
20060629,-0.013501554469407023
20060630,0.0498631994046669
20060703,0.009751737022447799
20060704,-0.04121633133685428
20060705,0.0021211273147442593
20060706,0.07082404667419462
20060707,0.059888804209626036
20060710,-0.018069059433731757
20060711,0.00933341676301282
20060712,0.0647929876401618
20060713,0.10665841648386698
20060714,-0.037308135060335874
20060717,0.06571287649890592
20060718,0.04931404134394746
20060719,-0.07975129690209373
20060720,0.028152023664743547
20060721,-0.013910102352555973
20060724,0.05428646985298661
20060725,0.006528306635065966
20060726,-0.018027645183327095
20060727,0.06786724716642684
20060728,0.050689745335441426
20060731,0.0015848195092414336
20060801,-0.005831513585557028
20060802,0.049787781954158734
20060803,0.019592082217090225
20060804,-0.026702952617805788
20060807,0.06576814645726389
20060808,0.019879144724823987
20060809,-0.04033208451714325
20060810,0.04558101779881936
20060811,0.039750930175965586
20060814,-0.03850362937592418
20060815,-0.0020059349979433382
20060816,0.025072685603662243
20060817,0.007741092334000277
20060818,0.0043284006010400325
20060821,0.09317144885531459
20060822,0.03664070719814178
20060823,0.045597503558755165
20060824,0.01015693933924305
20060825,0.011484729320685439
20060828,0.07525383483501605
20060829,0.0063426630309316515
20060830,0.04132431253747613
20060831,0.0067006861754150835
20060901,0.09994122532848103
20060904,0.027671125245750813
20060905,0.07225155120857464
20060906,0.011265165548262084
20060907,-0.023748700275484362
20060908,-0.003680693734749225
20060911,0.0003343807179557496
20060912,0.051349210933028966
20060913,0.05794020223551218
20060914,-0.03625301551725675
20060915,0.02326478994448546
20060918,0.12011295223598992
20060919,0.01094529104963764
20060920,0.020733777364129773
20060921,0.048792217029488584
20060922,0.005840878475606197
20060925,0.0024074719983665765
20060926,0.005722114764667956
20060927,0.08383602701792046
20060928,0.033413524596295756
20060929,0.04485680448364781
20061009,0.024020852755405178
20061010,0.03256860241090233
20061011,-0.06285916671815707
20061012,0.021890511865900825
20061013,-0.08352629996050628
20061016,0.06842845051956674
20061017,-0.006171906892053602
20061018,0.00681151903839454
20061019,0.015008311037351113
20061020,-0.0038892910743139712
20061023,0.04005522006276573
20061024,0.05848655175730323
20061025,0.11118752580355626
20061026,0.03688112668731198
20061027,-0.024408826098404328
20061030,0.0628107811351581
20061031,0.01267164458986949
20061101,0.06567026135613852
20061102,-0.0007531267467133758
20061103,-0.0009162093142124996
20061106,0.0398189592604257
20061107,0.058483532109307707
20061108,-0.03662968887340707
20061109,0.01668610027619634
20061110,0.03314583621373247
20061113,0.062269976518436555
20061114,0.044129994457912845
20061115,0.047128614350445276
20061116,0.020098674681819605
20061117,0.022701399520259197
20061120,0.05580380106471965
20061121,0.040254109332491274
20061122,0.058788860979826184
20061123,0.010394468452947036
20061124,0.019699454907097458
20061127,0.018592754789854345
20061128,0.07232276363887952
20061129,0.011287591380339723
20061130,0.012273764613348597
20061201,0.08365997056136518
20061204,0.07762712426612614
20061205,0.06565761666903971
20061206,-0.024746368756270943
20061207,0.12024405406352137
20061208,-0.015093822317811501
20061211,-0.022480162972734422
20061212,0.023671692325060008
20061213,0.0016325838358399907
20061214,-0.026422475113862528
20061215,0.050331721410264194
20061218,0.050280673580883575
20061219,-0.007770250046378535
20061220,0.06109608797105505
20061221,0.12376302799896256
20061222,0.06766895034962855
20061225,-0.044399197302203076
20061226,0.0013501423824300877
20061227,0.03567952230051276
20061228,0.07185631243520006
20061229,0.06917947099166362
20070104,0.045525231086269345
20070105,0.0452779279916319
20070108,0.08780770130004752
20070109,0.026277837914048932
20070110,-0.02957908007863491
20070111,-0.02933089376551188
20070112,0.00633306415840046
20070115,0.06474260895301093
20070116,0.064012818747804
20070117,-0.06616935939995351
20070118,0.0076995258339373675
20070119,0.06472982476933099
20070122,0.005873400519266099
20070123,0.020619734306166957
20070124,-0.04237787129152139
20070125,0.06002104542401152
20070126,0.03945870209862509
20070129,0.05056873456140696
20070130,0.04726072556061464
20070131,0.021169277983212224
20070201,0.050091152105041746
20070202,-0.04630305787710488
20070205,0.006397308309434127
20070206,0.058275543610478785
20070207,0.015966882693061655
20070208,0.022477933965348154
20070209,0.048864570390206995
20070212,0.009695732987406747
20070213,0.08237911926534222
20070214,0.027669677202346653
20070215,0.09582546695261587
20070216,0.005379822396969195
20070226,-0.02144271184735557
20070227,-0.06140273814984412
20070228,0.03915320498659355
20070301,0.05458452983056506
20070302,0.006030986869531115
20070305,0.08992906027169977
20070306,-0.0220678967760563
20070307,-0.03780802072265091
20070308,0.07037596005324283
20070309,0.013904959946477145
20070312,0.03997334838767948
20070313,-0.051920325229151514
20070314,0.025467636790791146
20070315,0.0009904321797906605
20070316,0.020502478699792496
20070319,0.003587446813984469
20070320,0.06617801173495969
20070321,0.003667480437912657
20070322,-0.029609680210617075
20070323,0.07367865938389807
20070326,-0.02924685759625474
20070327,0.04670416043301702
20070328,0.016586502417814154
20070329,0.07901930532292183
20070330,0.04884010991612817
20070402,0.03936732950999407
20070403,0.010201872089513047
20070404,-0.03193895076170022
20070405,-0.08718195773690945
20070406,0.01939710302297902
20070409,-0.06557511766359451
20070410,0.02894853738258232
20070411,0.006818976757741475
20070412,0.013728588954795815
20070413,2.9946353636817977e-05
20070416,-0.04718616438393739
20070417,0.046778478274011534
20070418,-0.00022906968952535195
20070419,0.0638485821853942
20070420,-0.019578357788067043
20070423,0.03645675172349406
20070424,0.042697826480892834
20070425,-0.045705998905260795
20070426,-0.03511526604702469
20070427,0.0924917869998538
20070430,0.13411257768280932
20070508,0.03628752395339297
20070509,0.014564133543516369
20070510,0.015043950581477328
20070511,0.021425170208467046
20070514,0.03128425917851848
20070515,-0.05915212309453989
20070516,0.004756029294469764
20070517,-0.00757139441865857
20070518,0.01277475592381781
20070521,0.023537287965310256
20070522,0.015583051749630669
20070523,0.008872504961718864
20070524,-0.00017706235860278169
20070525,0.0453561489771704
20070528,-0.04813865367615519
20070529,0.005303814377068542
20070530,0.0108608192700524
20070531,-0.07680930489291134
20070601,-0.005811777540852378
20070604,0.0494431894419836
20070605,0.013827802593412073
20070606,0.03459347481411935
20070607,0.05652160236173564
20070608,0.009196893641408415
20070611,0.08783807430822244
20070612,0.03217423307327284
20070613,0.025157137271453762
20070614,0.010602514534881782
20070615,-0.049490276386180164
20070618,0.042069211241186226
20070619,0.009258786380093295
20070620,-0.04584710913419558
20070621,-0.011211732334726774
20070622,-0.012799528571743147
20070625,0.01863207178970255
20070626,-0.03976537611216313
20070627,-0.02387313375988949
20070628,0.025909880263122534
20070629,-0.0009325505409073531
20070702,-0.02896138821711208
20070703,-0.044312131561315235
20070704,-0.004026538353303673
20070705,-0.01349124994995547
20070706,0.09805870294227581
20070709,0.013644841586303285
20070710,0.09443831139727503
20070711,0.0014034220250386936
20070712,0.01934378483471599
20070713,0.01673143793687943
20070716,0.020209453899322678
20070717,-0.0017106016208928952
20070718,0.025329659591593768
20070719,0.039562620838947314
20070720,0.042499858919313696
20070723,0.059191645907578
20070724,0.1158629213859037
20070725,0.04119566843487243
20070726,-0.0026414295234714153
20070727,0.014839658360124929
20070730,-0.011301871639501011
20070731,0.017285132186805368
20070801,-0.10884829274483908
20070802,0.03144765791220173
20070803,0.013185752472914243
20070806,-0.08850584705813634
20070807,0.012995406631332154
20070808,0.0035002472741285672
20070809,-0.04011381098748725
20070810,-0.004019856098744146
20070813,0.04901579090993063
20070814,0.00544444171079143
20070815,0.022292201538703264
20070816,0.00946229266944115
20070817,-0.00047484801145064115
20070820,0.08863997318502236
20070821,0.051031972016167666
20070822,0.0659054577097792
20070823,0.0077308179515885615
20070824,-0.03626790158474744
20070827,-0.016057465119064803
20070828,0.0435491186010175
20070829,0.01026551655794591
20070830,0.08114525220700367
20070831,0.031499458537723554
20070903,0.02572260516102359
20070904,0.011630869684301106
20070905,-0.06285867585324263
20070906,-0.03280829332786163
20070907,0.0912352132812733
20070910,0.07506822528082932
20070911,0.01128501355946123
20070912,0.07973559457468536
20070913,0.06206928624685641
20070914,-0.0034258431746447787
20070917,-0.022395245116755738
20070918,0.07899246510625772
20070919,0.020284292661696953
20070920,0.013671523623615043
20070921,0.08044813061139597
20070924,0.054506097247335586
20070925,-0.0724456957480178
20070926,-0.016998982950886758
20070927,0.0062049989462048425
20070928,-0.018391564810484855
20071008,0.1461619147205897
20071009,0.05326095130992394
20071010,0.005251079401704051
20071011,0.08084933336906026
20071012,0.058941136539070786
20071015,0.0428428022840424
20071016,-0.005266989014427524
20071017,-0.031961411868924997
20071018,-0.010696001033418006
20071019,0.014117479039150992
20071022,0.0520591166853227
20071023,-0.04444683113456425
20071024,0.039427604313198035
20071025,0.004482286535518283
20071026,-0.03467381022838556
20071029,0.06738045972360353
20071030,0.058703487136462215
20071031,0.05198253104328599
20071101,0.009805414080117396
20071102,0.01687815211265908
20071105,0.01666481205922819
20071106,-0.00946463674315358
20071107,-0.03604111366478584
20071108,0.027907499250301424
20071109,-0.04862719334649142
20071112,0.010374388651307026
20071113,0.0599310884365515
20071114,0.08724012558607377
20071115,-0.05407402842973602
20071116,0.06770113672514427
20071119,0.05062447184588832
20071120,0.04070380435673074
20071121,-0.01893347108117391
20071122,0.045490342446671134
20071123,0.016664056098054027
20071126,0.011604249059165914
20071127,0.0399855709890874
20071128,-5.0336952570498094e-05
20071129,0.03832896274570154
20071130,0.044353567727657216
20071203,0.0692007922128309
20071204,0.050260186188791064
20071205,-0.008307917827952243
20071206,0.014458295669189141
20071207,0.03154171122579242
20071210,0.10407364874862732
20071211,0.04055187183606865
20071212,0.03402865508180183
20071213,0.023437174942500433
20071214,0.031921094608292164
20071217,0.03754471620888029
20071218,-0.09868533135312532
20071219,0.014337849857703592
20071220,0.025206328105320964
20071221,-0.03956665583661232
20071224,0.019827960665003645
20071225,0.06802995645512683
20071226,0.015796533679210908
20071227,0.04131216493015951
20071228,0.04051558442682228
20080102,0.016319238048257335
20080103,0.042208495195220755
20080104,0.07171351350665797
20080107,0.005016004780218095
20080108,0.004989218457511047
20080109,0.06842193161117001
20080110,0.0253729986043234
20080111,0.040585382193856843
20080114,0.021195420663907828
20080115,-0.05068510717899425
20080116,0.03841611594895115
20080117,0.06041984196030494
20080118,-0.0693086712467446
20080121,0.05478330142102609
20080122,0.0312593513548003
20080123,-0.03461542092555053
20080124,0.07419614186600974
20080125,0.010364258344674502
20080128,0.053808482310738114
20080129,0.002203019311833212
20080130,0.0497054319229035
20080131,0.045645149393664056
20080201,-0.05334448946191148
20080204,0.0163893870381955
20080205,-0.006691931275665548
20080213,0.04021992019835861
20080214,0.03274855602291247
20080215,0.06295303914904818
20080218,-0.004919100567082767
20080219,0.10819371738264287
20080220,0.07151929970992892
20080221,-0.028474768765820654
20080222,0.1198794124462703
20080225,0.04504050167410572
20080226,-0.0021827010721394966
20080227,0.056154792648552866
20080228,0.0411353468269377
20080229,0.06971095033294959
20080303,0.06630967334848195
20080304,-0.043124663078924555
20080305,0.017714984030583525
20080306,-0.06537679480421225
20080307,0.014841351866252494
20080310,-0.054205625643405635
20080311,0.05818117945065845
20080312,0.03357276980581146
20080313,-0.04690309578116383
20080314,-0.000494389473402338
20080317,-0.08855198722212049
20080318,0.05817548666118447
20080319,0.0024601986700242147
20080320,0.11318817378414076
20080321,0.06383778648238013
20080324,0.046988312179102036
20080325,0.027224568019029293
20080326,-0.022327182983826608
20080327,0.014790333560935719
20080328,0.036399692536683265
20080331,0.12324445901137403
20080401,0.045298490670100645
20080402,0.024555873986433767
20080403,-0.04008165635667163
20080407,0.006610456735245528
20080408,0.053980858563556854
20080409,-0.01861219745628326
20080410,-0.0340757079138019
20080411,0.08551583745595721
20080414,-0.049730887015327796
20080415,0.06953626204179987
20080416,0.026520776332750358
20080417,0.04944776687040676
20080418,0.05410628346318119
20080421,0.03877013602310901
20080422,-0.04860039845955339
20080423,0.07500980356109262
20080424,0.03505874923381664
20080425,-0.03201414443706413
20080428,0.006972039136846447
20080429,-0.073602652274248
20080430,0.05441181462044688
20080505,0.09773876422504398
20080506,0.04512723086500801
20080507,0.014800973666418294
20080508,-0.005619241843420765
20080509,-0.003325943559346179
20080512,0.03302370677222946
20080513,0.026968918093397357
20080514,-0.09857590096532698
20080515,-0.030020063966418178
20080516,-0.006513451185891286
20080519,0.04059813879368427
20080520,-0.06375516325727773
20080521,0.01566069503650128
20080522,0.03796675249026337
20080523,-0.05734455969548148
20080526,0.05047781755715098
20080527,0.006050065738882814
20080528,-0.026019762034056735
20080529,0.008956539060846636
20080530,0.04670567325425212
20080602,0.05867585777905756
20080603,0.00794894439240185
20080604,-0.010229451765520408
20080605,0.10520530731824985
20080606,0.005088514123769059
20080610,-0.02514176266077675
20080611,0.06542870300239723
20080612,0.08145325079875196
20080613,0.04228543766170472
20080616,-0.004993690604650988
20080617,0.024354141582137247
20080618,0.0020155198067558985
20080619,-0.03150089802478603
20080620,-0.0048345596292333785
20080623,-0.012385509177874135
20080624,0.006333666000435
20080625,0.08984122236881976
20080626,0.05711886061220961
20080627,0.036851737701762526
20080630,0.01547784014764019
20080701,0.0029868384537747135
20080702,-0.035978119293068885
20080703,0.07217105956660529
20080704,0.09114816520360765
20080707,0.079413627378667
20080708,-0.009302654159132326
20080709,0.022204870719419973
20080710,0.017762272830386585
20080711,0.04235621974404101
20080714,-0.026701414841695404
20080715,-0.0033519243612662192
20080716,-0.014959081613524805
20080717,0.06797158696435424
20080718,-0.053005672891084
20080721,-0.0005720628924194432
20080722,0.021207228432166842
20080723,0.014531669843839828
20080724,-0.007049960559431759
20080725,0.057705301537356625
20080728,0.046686823362278675
20080729,0.07663235352993449
20080730,0.02590181540216823
20080731,-0.023612067031446776
20080801,0.027567396924143856
20080804,-0.01322929301960679
20080805,0.007173603050503851
20080806,0.0044516795432938535
20080807,0.03328252456682029
20080808,0.038750280611145056
20080811,0.023662643870781087
20080812,-0.00812632291394493
20080813,0.033173134817413484
20080814,0.023279636724168818
20080815,0.00988361162368372
20080818,0.06050535912870753
20080819,0.02209668330436621
20080820,0.05031802225691029
20080821,0.06068664875245709
20080822,0.060247290849257645
20080825,0.03724485291051835
20080826,0.06442914498887232
20080827,0.063787489091354
20080828,0.005310341450699012
20080829,0.03410875357961357
20080901,0.014307209904213608
20080902,0.04613732832393747
20080903,-0.0338500060528085
20080904,-0.026364752551746303
20080905,0.04990207917250006
20080908,0.007142472463473612
20080909,0.03697720317553238
20080910,0.0649323330930276
20080911,-0.0029275107512697
20080912,0.03446111854690326
20080916,-0.006092648641492129
20080917,0.024474157931129194
20080918,-0.013546291789662648
20080919,-0.018255911564280285
20080922,-0.014969771550040855
20080923,-0.004238217872621444
20080924,0.05146548925051957
20080925,-0.013563888184807863
20080926,0.04699106898376471
20081006,0.043450647102194206
20081007,0.05711719285506544
20081008,0.004001571810812513
20081009,-0.026445882860902145
20081010,0.008426348677247453
20081013,0.07938779317828477
20081014,0.004857142400816237
20081015,-0.025153780433959782
20081016,0.07229568868716192
20081017,0.048790903137799296
20081020,-0.04793633017036566
20081021,-0.029190926302083933
20081022,0.084540686912489
20081023,0.012218625930043017
20081024,-0.01518718145226608
20081027,0.001964721258966189
20081028,-0.021709915439038784
20081029,-0.03758971717792624
20081030,0.048807779063168306
20081031,0.018611465503808593
20081103,0.009147912368248924
20081104,0.08885057730437468
20081105,-0.01712462811372564
20081106,0.05609850932424404
20081107,0.06263550505629342
20081110,0.00719909755189875
20081111,-0.03853112395629407
20081112,0.04150406380256941
20081113,-0.006469894155868467
20081114,0.0339177965976661
20081117,0.03400097080477859
20081118,0.05024880687137355
20081119,-0.014971766533717273
20081120,0.06933674785682721
20081121,0.04608626181829404
20081124,-0.03464359593225626
20081125,-0.01030008392997227
20081126,-0.002383746528378979
20081127,0.014587258204729
20081128,0.054679980044130154
20081201,0.04385643270626748
20081202,0.07040625252542095
20081203,0.07543288572882624
20081204,0.030978255078921393
20081205,0.026160776472258507
20081208,-0.02073416542547328
20081209,-0.002189536471178753
20081210,0.04454590088358645
20081211,-0.03382066301458635
20081212,0.022536091939859643
20081215,-0.006176130410053387
20081216,0.023451115435679685
20081217,-0.006612861958846003
20081218,0.033918901254956266
20081219,0.02210527847377398
20081222,0.054754077012210876
20081223,-0.01635909253356342
20081224,-0.031168595722762028
20081225,-0.0005507108577139427
20081226,0.05954390901097332
20081229,-0.05254411475682059
20081230,0.044119856860212775
20081231,0.05984401465117613
20090105,0.08888833213125309
20090106,0.050324067814051084
20090107,0.05381898924917741
20090108,0.0885011869889653
20090109,0.07785707914613131
20090112,0.06269385266961189
20090113,0.06631561106951203
20090114,0.014610367810201459
20090115,0.054932812780367955
20090116,0.0056572919417430985
20090119,-0.049503038998707595
20090120,-0.030650533480427154
20090121,0.02573220276998509
20090122,0.0616008683541792
20090123,-0.05439991923111591
20090202,0.05619739321478895
20090203,0.056003416843416996
20090204,0.09444236788617202
20090205,0.03390943093265965
20090206,0.06393503614855181
20090209,0.06631708201692864
20090210,0.04267578354773188
20090211,0.005246419355500079
20090212,-0.019593537252159607
20090213,-0.025112352754420912
20090216,0.0565474991730308
20090217,-0.023399970613019468
20090218,-0.016960686374919046
20090219,0.08096149887864637
20090220,0.02367128652805846
20090223,0.06862205107326493
20090224,0.07304683091174753
20090225,0.021401209771692364
20090226,-0.021482080178845963
20090227,0.020221319675423503
20090302,-0.0031967050401189943
20090303,0.08459480877585833
20090304,0.031305054069519715
20090305,0.07748207830073395
20090306,0.0330837640963913
20090309,0.014539065681775083
20090310,-0.06698687531674004
20090311,-0.015882956087059558
20090312,-0.007870185409575367
20090313,-0.026908554777476015
20090316,0.03159584560154004
20090317,-0.020250887406149325
20090318,0.07273885800397142
20090319,0.06568880052575901
20090320,0.007117545973895647
20090323,0.006639476999520425
20090324,0.0025643508869026142
20090325,0.007227151387252185
20090326,0.03458409939353333
20090327,0.00114451431146784
20090330,0.02563476654781931
20090331,0.04720323181621746
20090401,0.010741396526054034
20090402,0.01429930319931238
20090403,0.06354914340272816
20090407,-0.012158499238448478
20090408,-0.01721005257086638
20090409,0.017394041232591487
20090410,0.06862185452099884
20090413,0.05743098757947701
20090414,-0.009836329309045155
20090415,0.04111773940327913
20090416,-0.061181756807911956
20090417,-0.01663932743344074
20090420,0.03778776777412202
20090421,0.07176326546577017
20090422,-0.08343941960239637
20090423,-0.023679856567041125
20090424,0.026829333123730002
20090427,0.0029246620034512364
20090428,0.07283465972555812
20090429,0.017837280587823523
