,1,2,3,4,5,6,7,8,9,10
20050104,,,,,,,,,,
20050105,,,,,,,,,,
20050106,-0.009609374702772849,-0.010820112034756402,-0.006709050539490361,-0.012785388213795996,-0.00965132350575721,-0.006799660743496437,-0.012982082027742564,-0.017189656612155154,-0.006963214319534166,-0.009291539754072795
20050107,0.006131886791443069,0.004934902157329597,0.01227242334044581,-0.00392917008638921,0.0022992966438549933,0.010529127494254942,-0.002802456187446088,0.002726678377157467,0.0022378450442665006,0.0018552090169777552
20050110,0.012188381430608016,0.01164888037021791,0.01267824840317605,0.013470545773000154,0.016743043700437436,0.008989684612268144,0.01160352751014099,0.010034936809738352,0.011954915868849994,0.014695198530034684
20050111,0.002181562059151424,-0.0005717630647472853,-0.0009887806268016903,0.000576569003830965,0.004295591536509332,-0.004212127475520694,-0.00020018436517665905,-0.004451061192902167,0.003271665495433324,0.0019042037470071022
20050112,-0.0004550490779184685,0.0021792091659001084,-0.0006910850894652356,-0.0025400655510147037,-9.266700737574867e-05,0.000626025245875292,-0.001057178803550395,-0.0037289305370053908,-0.0031502664259237907,-0.002306005645224324
20050113,0.0020315066829998544,0.0014964828989819364,0.008889210928602223,0.0064294969805887905,0.009211044198107234,0.0007611866047759627,0.004202223798916838,0.005757256988612988,0.006248188655971728,0.00409953386858171
20050114,-0.02193123117580223,-0.01867789520621752,-0.022638999075488914,-0.021454190271714687,-0.01795526729706604,-0.024493398133673874,-0.021925345569387508,-0.02434566920946078,-0.026697324875312862,-0.023591456607913754
20050117,-0.011504624237590388,-0.012445099622400696,-0.011156770820396329,-0.015208684848062502,-0.013927673054906388,-0.011392721279378598,-0.014113107071012513,-0.010630070521434913,-0.010013765718209465,-0.005015770910046204
20050118,0.009622270418471801,0.012867212120354741,0.011501015748703559,0.009055564576915006,0.014045309458664546,0.013219561800840508,0.01424475415968214,0.011918584769285527,0.010500883009596134,0.01326305508887607
20050119,-0.0117156766812159,-0.010534958158220748,-0.012699067312853028,-0.008634463720602783,-0.013699509401416026,-0.009885826115509611,-0.006642136252988396,-0.010531108835887768,-0.008709753958944758,-0.008004709737912074
20050120,-0.015161530520492681,-0.014130360701514917,-0.011122009860595661,-0.009709533347383795,-0.011824876381111758,-0.011000101400977791,-0.01030224845124216,-0.00844620340014331,-0.00870481984835961,-0.0077986583458811
20050121,0.05023732465043093,0.04541962151209716,0.047245955090525905,0.042827290442643565,0.04895348725222567,0.047850744119553514,0.047258944941203224,0.04652070364949247,0.039008917586599495,0.04206470489579924
20050124,-0.009116842489781635,-0.007588469048991246,-0.0076958631010443064,-0.007896214477430852,-0.007874969941209689,-0.00932857641467655,-0.006811131464011025,-0.008202122595161482,-0.006685857802865603,-0.006556567257902146
20050125,-0.00528722124225533,-0.008484866642010482,-0.004116449539344002,-0.008822681179373276,-0.005370794306160713,-0.008209513725734518,-0.004620791141522317,-0.005589770136093331,-0.004301295733797543,-0.010202445410584602
20050126,-0.010167038508778023,-0.01325188174275716,-0.0100430348054785,-0.012682277618099716,-0.012177162055397176,-0.012372090505683282,-0.013953737282674098,-0.013075981491063217,-0.01273539986778124,-0.015606934278986967
20050127,-0.01312965381961017,-0.012364334628518147,-0.014542049997090929,-0.01674432638149853,-0.017380908991701204,-0.016069199833302638,-0.013886285504136082,-0.014601225772150554,-0.015572028002971831,-0.02017469587109529
20050128,-0.022847456955464175,-0.023248162391513373,-0.024111407141110527,-0.018043087587838878,-0.02182250115011601,-0.028072777322853383,-0.015776800431645643,-0.01840764977392969,-0.028376298923838656,-0.03053372106875806
20050131,-0.03546901505079281,-0.0356518479160592,-0.02908314306287671,-0.02731452220293358,-0.028474024978065338,-0.03072353599737098,-0.022275333383429526,-0.02475962781737837,-0.02878622029585961,-0.02862197098316881
20050201,-0.006996960836729246,-0.005611629905970731,-0.0038830078979083978,-0.0038145418107669343,-0.00040938752185796357,-0.0016779464644108163,-0.0038684160622571365,-0.0035939823856605464,-0.005340587825368667,-0.008223107319600558
20050202,0.05137967274223747,0.05560066721409715,0.0525218607651516,0.054031421494626385,0.05347635895964767,0.05400170829306098,0.053575723570778166,0.055894670770561435,0.05397146294426283,0.06126381896608948
20050203,-0.019677239691627404,-0.022213308622874784,-0.01865627107639389,-0.020732686639251395,-0.018896160337001228,-0.02077006918071579,-0.02135934656208787,-0.022543011785874145,-0.024830946382154034,-0.025862570364011607
20050204,0.03141210271278064,0.03056594509896601,0.028300108843802,0.030334723055215392,0.03033130204421239,0.02970494751117168,0.029406126186119676,0.028889672598748483,0.02705857002712099,0.024840027080966005
20050216,-0.001162313269420412,-0.0002675673079116166,0.0018384956781851726,-0.0005019109622519631,0.0014110978112936467,-0.001890928735947829,0.0012323425248088726,0.0024661337954943767,0.0015712859061099273,0.003054710909059938
20050217,0.005295872314279043,0.0072931389411641555,0.0068146359394713725,0.004921491182789429,0.006798633664619693,0.006319932457747619,0.002886159486904209,0.003477129278082669,0.00704850638581594,0.00915882514084728
20050218,-0.01064048712503012,-0.010487317303910242,-0.010140938607478738,-0.009560036727444064,-0.012724189061919002,-0.010433072664117284,-0.009107321469679793,-0.012479993386420439,-0.007114397331373393,-0.011248798311273208
20050221,0.01726262673643946,0.01915610066430254,0.017609312483543024,0.01858667880280319,0.019636508976776487,0.021938256247333875,0.02292463223101538,0.019978197399511385,0.02004451028907243,0.017520553992857617
20050222,0.02832466734740471,0.02764912892621586,0.025989054294597934,0.026754279905999507,0.026619898805259733,0.024973258248937837,0.02686009389188722,0.02475715415407757,0.027874316799604747,0.02980082404277682
20050223,0.007257852772247212,0.00667446903431789,0.006826759307902758,0.010015986176829285,0.009613286668248748,0.006159445130015248,0.005692993677848065,0.006168747895561302,0.011430969833333636,0.006734438885085236
20050224,0.010488911957668018,0.008727296305055532,0.008382784078847178,0.009352282035569206,0.00893441786420241,0.00500301305948317,0.004949166088984831,0.00712610342138888,0.007262097778737884,0.003078313753200149
