,return,value
20090714,0.002320621958593151,8.48222261486725
20090715,0.0016400899613585856,8.496134223027903
20090716,1.5606537018125755e-05,8.496266818261166
20090717,0.005080029418472555,8.539428103645124
20090720,0.0229251450836512,8.735195731852595
20090721,-0.004159633363235958,8.698860520251985
20090722,-0.002795611998684437,8.674541881406688
20090723,-0.0019026890175845804,8.658036925836358
20090724,-0.0013915606879767234,8.645988742015312
20090727,0.0051955511540391595,8.690909418801699
20090728,0.006958552106234728,8.751385564842996
20090729,-0.003062671490486571,8.724582945771296
20090730,-0.006395687776964989,8.66878323726591
20090731,0.006643452949043491,8.726373890828143
20090803,0.0018923769987456325,8.742887480061599
20090804,0.000812099512985236,8.74998757472624
20090805,0.012923025148800385,8.863063884206118
20090806,-0.0002613539232637317,8.860747487687844
20090807,0.007638398493292087,8.928429407947242
20090810,0.0006901565542179831,8.934591422022008
20090811,0.012333954079571153,9.044790262340957
20090812,-0.010193381807568548,8.952593261827538
20090813,0.007325821592865659,9.018178362857178
20090814,-0.007623508652228703,8.949428202080595
20090817,-0.006210384713136716,8.89384880998308
20090818,0.012892859997580431,9.00851595752984
20090819,-0.015821529080608278,8.865987460334658
20090820,-0.0067399712811352305,8.806230959473098
20090821,-0.007150656027204778,8.743260630985784
20090824,0.0014539204871436007,8.75597263674161
20090825,-0.004156935203925943,8.719574625843327
20090826,0.020347111817056583,8.89699278575253
20090827,0.013534249494024663,9.017406905861444
20090828,0.011885433808793595,9.12458269876802
20090831,-0.0011836698783335708,9.113782205075124
20090901,0.01347052955291115,9.236549677607384
20090902,0.0007863586567636686,9.243812918404997
20090903,-0.004577312516622384,9.201501097832265
20090904,-0.0025513058385635626,9.178025254357816
20090907,-0.0032481170516593452,9.148213954028577
20090908,0.0003070057962175736,9.151022508737503
20090909,0.01214978244435344,9.262205441362045
20090910,0.0030306488555111,9.290275933682418
20090911,0.0022490661133951484,9.311170378468953
20090914,0.00944159942370824,9.399082719348355
20090915,-0.0011113784609568349,9.388636781261319
20090916,0.006317173663246535,9.44794643026969
20090917,0.020087393939974683,9.637731052138294
20090918,-0.0005776445777880765,9.632163869053846
20090921,0.010440110875048307,9.732724727813402
20090922,0.0017193363235675913,9.749458554965218
20090923,-0.003964210835049407,9.71080964572576
20090924,0.008083612031281445,9.789308063411433
20090925,0.018809107610515713,9.973436212208627
20090928,0.0019481625540898884,9.992866087172855
20090929,0.004335458499570677,10.036189743385561
20090930,0.0024611585921156774,10.060890398004599
20091009,0.000906487685585454,10.070010471256415
20091012,-0.003254757032535782,10.037235033857385
20091013,0.00025849834688804196,10.039829642520964
20091014,0.002213801756072189,10.062055835014242
20091015,0.0018716518097203554,10.080888500027354
20091016,-0.008939681861198406,9.990768563958897
20091019,0.009669617226184403,10.087375471767775
20091020,0.010942417741016926,10.197755748090346
20091021,-0.0019213892199126774,10.178161890128662
20091022,8.281375768753006e-05,10.179004781961137
20091023,0.01082647488287513,10.289207521565704
20091026,0.0035269873379770687,10.325497426212085
20091027,-0.006755742180732008,10.255741027712784
20091028,0.010064733050341433,10.358962323390147
20091029,-0.0018102442601391246,10.340210071303233
20091030,0.008020680389183483,10.423145591442173
20091102,-0.006631753088183055,10.354021863477545
20091103,0.00927955905914173,10.45010262085933
20091104,0.0017259451304628354,10.468138924590638
20091105,0.003421392486614579,10.503954536456071
20091106,0.007212073951710916,10.579709833358402
20091109,0.001438380852956847,10.594927485412544
20091110,0.0004718625825415358,10.599926835257651
20091111,5.422773986349036e-05,10.600501645332645
20091112,0.011783394142149767,10.725411534324106
20091113,0.004744674441232777,10.776300120302716
20091116,0.0019101070322298623,10.796884006943925
20091117,-0.0003215778598509066,10.793411968091913
20091118,0.0025146233998439797,10.820553334391033
20091119,0.005982711506269427,10.885289583328895
20091120,0.0012671558291279233,10.899082941476156
20091123,0.009972510191558093,11.007774157188665
20091124,-0.0029644788868879654,10.975141843108048
20091125,-0.018081720911321424,10.776692391338802
20091126,0.0045455510563493645,10.825678396822205
20091127,0.008503478266441223,10.917734317789066
20091130,-0.007650540352572038,10.83420775083216
20091201,0.0016968908135738328,10.852592218436898
20091202,-4.063186914509548e-05,10.852151257329995
20091203,0.006648604393033431,10.924302917853343
20091204,-0.0011746334756165336,10.911470865948257
20091207,0.0068436775010090566,10.986145453616462
20091208,0.005494459135294687,11.046508380865763
20091209,-0.002869806546395871,11.014807038799537
