dates,IC,pvalues,显著性
20060412,-0.19268557596746788,4.2722665997398965e-08,负显著
20060413,0.16797627938569948,2.152587891169917e-06,正显著
20060414,-0.08696147894055896,0.017364808879548967,负显著
20060417,0.039862152810685426,0.28310159196470436,不显著
20060418,0.03320954265787007,0.3786142315176184,不显著
20060419,-0.004720276854862753,0.8977246378860679,不显著
20060420,-0.007210781425552669,0.843093402958802,不显著
20060421,0.06402433197341305,0.08260531959219852,不显著
20060424,-0.01854670322387712,0.6210175146352857,不显著
20060425,-0.07803669443283968,0.035279298335133887,负显著
20060426,-0.11715069459355804,0.002214566665555337,负显著
20060427,0.08720874101453238,0.021771612420458296,正显著
20060428,0.009067297816422099,0.8063992521062965,不显著
20060508,0.023572036227325628,0.5178185200141285,不显著
20060509,-0.10249343049019108,0.005227767414722447,负显著
20060510,-0.09504108766725554,0.011577910999147178,负显著
20060511,0.008442047646864738,0.8231935799571558,不显著
20060512,-0.1080916511721706,0.004593503226350861,负显著
20060515,-0.2170284306905379,3.915344401297248e-09,负显著
20060516,-0.12051096312320336,0.0009891865372846425,负显著
20060517,-0.03886806362299627,0.28422995032741843,不显著
20060518,-0.08594077844336258,0.021004636425768775,负显著
20060519,-0.13467052577650046,0.00028465552214884616,负显著
20060522,0.00550495529200561,0.880521931910596,不显著
20060523,-0.059072755718762575,0.10669227845243025,不显著
20060524,-0.021005864942201153,0.5683262373102691,不显著
20060525,0.07813916600443761,0.03792127044070891,正显著
20060526,-0.06868509441365676,0.07432371652618218,不显著
20060529,-0.023842054055192338,0.51528175802909,不显著
20060530,-0.06588860410579526,0.06909444931177984,不显著
20060531,0.010093804385977059,0.7762864229294658,不显著
20060601,-0.12625966768676272,0.00038103988647090147,负显著
20060602,-0.11362886322408874,0.001469014591872819,负显著
20060605,0.01598664232821739,0.6522473358310447,不显著
20060606,-0.11065126471371127,0.001632098487507437,负显著
20060607,-0.0519241892739187,0.13499920891936598,不显著
20060608,-0.01837348202918156,0.6051868298941168,不显著
20060609,-0.037684564424915835,0.2873629936578072,不显著
20060612,-0.06181509965049648,0.0763364810670904,不显著
20060613,0.06106657196979442,0.08015616566569153,不显著
20060614,-0.03948867059042379,0.26103048093159115,不显著
20060615,-0.07875539722375342,0.02784892167403467,负显著
20060616,0.0516074343011328,0.14651447936645962,不显著
20060619,0.06441971657187734,0.0657073157708321,不显著
20060620,0.020620314569523086,0.5598190248781078,不显著
20060621,0.08683522883983237,0.013955266017369477,正显著
20060622,-0.022664178345385397,0.5313703372838599,不显著
20060623,-0.10077801149169231,0.005515836017087496,负显著
20060626,0.009898468450358706,0.784594084051441,不显著
20060627,-0.07118512247347507,0.05259273607987446,不显著
20060628,-0.17942303931209727,1.1802666702295046e-06,负显著
20060629,-0.0018147324744610758,0.9607740091349226,不显著
20060630,-0.005314162445464343,0.8847871808961534,不显著
20060703,-0.04277868580883894,0.2224880930224412,不显著
20060704,0.0032040234657688634,0.9273652987813962,不显著
20060705,-0.04481668405766144,0.20065541831424408,不显著
20060706,-0.0581047144452373,0.09905361368093292,不显著
20060707,-0.11830791488758523,0.000637159297897887,负显著
20060710,-0.05757127646432646,0.0978264783112359,不显著
20060711,-0.048745598907387166,0.16237816416515446,不显著
20060712,-0.07853958360661074,0.022902243268309155,负显著
20060713,0.09441587026626216,0.0062032243519601305,正显著
20060714,0.08759152642422545,0.011585049923778012,正显著
20060717,-0.017841716419776527,0.605809171442965,不显著
20060718,-0.054678577561943144,0.17390731592719377,不显著
20060719,-0.12524991052528325,0.00031324563034359473,负显著
20060720,-0.09660694238441725,0.005898383289706136,负显著
20060721,0.016264053243888965,0.6418942814265469,不显著
20060724,-0.07288093424186094,0.03383632829257198,负显著
20060725,-0.12274591905663623,0.00033188655158933626,负显著
20060726,-0.07601563418667645,0.02668031591733085,负显著
20060727,-0.09467123440852754,0.005488181475589163,负显著
20060728,-0.04174383274511062,0.21895074345809998,不显著
20060731,-0.012310231107014047,0.713499477681138,不显著
20060801,0.007840483915353547,0.8165423001644552,不显著
20060802,0.06539808545806229,0.05368511373931844,不显著
20060803,-0.03079515336942974,0.3531859817891132,不显著
20060804,0.16810448590337676,4.6983185713245063e-07,正显著
20060807,0.023428183765080816,0.48961051788111487,不显著
20060808,-0.013604922409662995,0.692216334823033,不显著
20060809,-0.09556150428362878,0.00516483247884689,负显著
20060810,-0.05634791590669532,0.10045223542504932,不显著
20060811,-0.07069677527530659,0.038415244990642174,负显著
20060814,0.07355414169340689,0.030055714531859953,正显著
20060815,-0.019144224212798634,0.569076653273549,不显著
20060816,-0.012520362803530072,0.7100827211355745,不显著
20060817,-0.12012248837769796,0.0003088933855506029,负显著
20060818,0.19322714274972502,4.53432319406577e-09,正显著
20060821,-0.04615586611530688,0.1681776104020004,不显著
20060822,0.009946613311793421,0.7663444764127607,不显著
20060823,0.015795251256113325,0.6336160295271185,不显著
