indicators,values
mean,0.0031601041319587304
median,0.002799801779743066
mode,0.0
std,0.0019864622877596803
skew,26.126038482961874
kurt,9110.917993414118
count,9825195.0
min,0.0
P05,0.0
P25,0.002027522662615543
P75,0.003941750262098195
P95,0.006668838962921852
max,0.8422444295563207
TR,0.10592706874830093
